TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
503642998664884225,Sun Aug 24 20:40:22 +0000 2014,1332,1701,False,239654,1561,1,0,1,False,other_useful_information,0,0,OtherSite,5,Jawbone knows how many of its users were roused by the Napa earthquake http://t.co/emzOlYAfMY,None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503642998832242689,Sun Aug 24 20:40:22 +0000 2014,71,43,False,1739,1682,2,1,0,False,caution_and_advice,4542,0,MobileApp,5,RT @BurnTom: The extent of my parents helping me move to San Francisco has been them looking up Earthquake videos and warning me.,None,None,None,francisco,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503643000913006593,Sun Aug 24 20:40:23 +0000 2014,699,1840,True,46710,1450,2,1,0,False,other_useful_information,58,0,MobileApp,6,Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says lucky to b... http://t.co/PJIuASP2ps,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643001185636352,Sun Aug 24 20:40:23 +0000 2014,7121,4574,False,41764,1737,4,0,1,False,infrastructure_and_utilities_damage,0,0,UnofficialApps,6,RT @Reuters: California wine country quake losses seen in the billions http://t.co/3ua2b5CFrY,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643001722118144,Sun Aug 24 20:40:23 +0000 2014,1866,2252,False,9152,2736,2,1,0,False,other_useful_information,2,0,Tablet,6,RT @Cal_OES: Napa Earthquake Victims Urged to Only Hire Licensed Contractors for Repairs | Cal OES Newsroom. http://t.co/mnrUAtrWnz,None,None,None,None,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
503643003508883458,Sun Aug 24 20:40:23 +0000 2014,105,264,False,4518,1418,0,1,1,False,not_related_or_irrelevant,101,0,MobileApp,6,Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http://t.co/buyrmiykwI,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643004759195650,Sun Aug 24 20:40:24 +0000 2014,304,159,True,2636,1522,2,1,0,False,injured_or_dead_people,32,0,UnofficialApps,7,Over 120 Injured in Napa Quake   via @BreitbartNews http://t.co/vc64NHsk76,None,None,None,napa,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
503643009817128960,Sun Aug 24 20:40:25 +0000 2014,25012,1011,False,39498,3646,0,2,1,False,injured_or_dead_people,1,0,MobileApp,8,"RT @News24lHOT: â€¢ http://t.co/m3SdpIVsLR â€¢ earthquake 340  earthquake â€¢ Dozens injured, 3 critically, after strong earthquake in Caâ€¦ http:â€¦",None,None,None,None,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
503643010127499264,Sun Aug 24 20:40:25 +0000 2014,96,95,True,4341,2384,4,0,0,False,other_useful_information,0,0,MobileApp,8,"RT @jbooton: Rest easy oenophiles, Napa Valley quake wonâ€™t spike price of California wine: http://t.co/LXMujQVznb",None,california,None,valley,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
503643011990183936,Sun Aug 24 20:40:25 +0000 2014,253,728,True,1370,1839,0,0,1,False,other_useful_information,0,0,Tablet,8,&gt;&gt;&gt;&gt;&gt; http://t.co/4kriuxWWsb California begins quake clear-up http://t.co/mk3VkNpOkV &gt;&gt;&gt;&gt;&gt; http://t.co/4kriuxWWsb,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643013852463104,Sun Aug 24 20:40:26 +0000 2014,14459,14943,True,675334,2277,0,1,1,False,infrastructure_and_utilities_damage,36,0,Client Web,9,NewsUpdates Insured losses from Napa earthquake could reach $500m to $1 billion http://t.co/YE3QNN5O3H,None,None,None,napa,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
503643016653860864,Sun Aug 24 20:40:27 +0000 2014,260,194,True,8255,2562,1,0,0,False,injured_or_dead_people,3007,0,MobileApp,10,Video shows moment earthquake hit California; updated reports say 120 injured Cleveland http://t.co/lZ9iUwHB6X,None,california,None,cleveland,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
503643018906570752,Sun Aug 24 20:40:27 +0000 2014,2017,462,True,132173,3382,0,2,0,False,other_useful_information,217,0,Tablet,10,6.0 earthquake strikes California wine country | Stuff ... http://t.co/sgN0xpODJV,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643019653181440,Sun Aug 24 20:40:27 +0000 2014,167,190,True,883,1967,1,1,0,False,injured_or_dead_people,2,0,MobileApp,10,"RT @theprovince: 3 critically injured, 87 treated at hospital after 6.0 magnitude earthquake in California http://t.co/xn6GJz9FMw",None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643027076694016,Sun Aug 24 20:40:29 +0000 2014,1183,853,True,70692,2748,0,0,0,False,infrastructure_and_utilities_damage,0,0,Client Web,12,RT @sofiaorden: Â» http://t.co/qPBRxnTMmA  Californiaearthquake 117 California earthquake: wine country clears up damage around Napa Califoâ€¦,califoâ,california,None,napa,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False
503643028591218688,Sun Aug 24 20:40:29 +0000 2014,98,263,True,1186,3171,2,1,1,False,other_useful_information,29,0,MobileApp,12,"RT @NBCNightlyNews: At least 65 aftershocks have hit Napa County, California since Sunday's 6.0-magnitude earthquake. @JoeFryer joins us noâ€¦",county,california,None,napa,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
503643029559734272,Sun Aug 24 20:40:30 +0000 2014,1848,741,True,6595,3035,1,7,0,False,other_useful_information,4,3,Client Web,13,"RT @hwabeng: â€œ@cnnbrk: A 7.0 magnitude earthquake strikes southern Peru, U.S. Geological Survey says.â€Yesterday North California,the Big Onâ€¦",None,california,u.s.,None,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False
503643033016233985,Sun Aug 24 20:40:30 +0000 2014,3692,3093,True,14019,3372,1,1,1,False,infrastructure_and_utilities_damage,0,0,OtherSite,13,RT @svqjournalist: I'm taking over coverage of the napaquake from downtown. The damage looks striking in person. http://t.co/jHWeYdhHAI,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643033280462848,Sun Aug 24 20:40:31 +0000 2014,2215,1907,False,156089,2446,1,2,0,False,other_useful_information,8,0,Client Web,14,RT @EuBetaLab1: Northern California earthquake is the strongest in 25 years - CNN http://t.co/BDsi3ZoRUB,northern,california,None,None,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
503643033905410048,Sun Aug 24 20:40:31 +0000 2014,3537,4343,True,72744,2647,0,1,0,False,other_useful_information,30,0,MobileApp,14,"M6.0  - 6km NW of American Canyon, California 2014-08-24 10:20:44 UTC (via @usgs) http://t.co/KAOUxHw58u",None,california,None,None,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
503643033909202947,Sun Aug 24 20:40:31 +0000 2014,964,1844,False,11075,2268,1,1,0,False,other_useful_information,34,0,MobileApp,14,RT @CNN: This drone captured the aftermath of the 6.0 Napa earthquake. Watch the full video here: http://t.co/pANOvsuDB9 https://t.co/OD7Ecâ€¦,None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
503643036996227073,Sun Aug 24 20:40:31 +0000 2014,488,1614,False,6183,3071,0,1,0,False,other_useful_information,38,0,MobileApp,14,CpCueroPornoqrafico California earthquake marks first major test of hard-luck city of ... http://t.co/pdagRONnlN [ LozTeletobiiz ) â™¥,None,california,None,None,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
503643039764860932,Sun Aug 24 20:40:32 +0000 2014,104,36,False,2851,1657,4,0,1,False,injured_or_dead_people,0,0,OtherSite,15,"RT @janinebucks: â€¢ http://t.co/sC6ZfMhPX2 â€¢ SFGate 131  SFGate â€¢ Napa damaged, more than 100 hurt in Northern California quake http://t.coâ€¦",northern,california,None,napa,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
503643040171700225,Sun Aug 24 20:40:32 +0000 2014,1321,567,True,175795,3255,2,1,1,False,caution_and_advice,32,0,Tweetbot,15,RT @heyyouapp: â™¦ http://t.co/xWUqkHD7Se 427  earthquake  â™¦ earthquake  â™¦ State of Emergency Declared After California Earthquake http://t.â€¦,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643042926977025,Sun Aug 24 20:40:33 +0000 2014,154,293,False,16636,2210,0,1,0,False,sympathy_and_emotional_support,18,0,MobileApp,16,"I really like graphs, and this one is pretty good - The Napa earthquake woke this many Jawbone Up wearers http://t.co/cOq1hljgjM",None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
503643044642848768,Sun Aug 24 20:40:33 +0000 2014,183,227,True,210,2074,0,1,0,False,other_useful_information,11,0,Client Web,16,"RT @cjwerleman: Somewhere, a Republican strategist is trying to prevent his client from linking California's earthquake to gay sex",None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
503643044827394048,Sun Aug 24 20:40:33 +0000 2014,344,814,False,8775,1883,2,2,0,False,other_useful_information,0,0,MobileApp,16,RT @mandari6: England GBR Newcastle upon Tyne http://t.co/yTujyhMdjZ BREAKING NEWS 965 California earthquake California earthquake: Most poâ€¦,None,california,england,tyne,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False
503643045305516033,Sun Aug 24 20:40:33 +0000 2014,811,1115,True,5373,2107,0,1,1,False,infrastructure_and_utilities_damage,8,0,MobileApp,16,Napa earthquake map: Red-tagged buildings: Esri map shows the damages caused by the 6.0 Napa earthquake. http://t.co/6trj1MaO0X,None,None,None,napa,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
503643045867188224,Sun Aug 24 20:40:34 +0000 2014,1642,2058,False,240870,2274,0,1,0,False,not_related_or_irrelevant,435,0,Client Web,17,"RT @EditInfluence: Top story: M6.0  - 6km NW of American Canyon, California 2014-08-24 10:20:44 UTC http://t.co/xqp2iRgIKw, see more http:/â€¦",None,california,None,None,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False
503643050128592896,Sun Aug 24 20:40:35 +0000 2014,660,258,True,10035,4090,1,0,0,False,injured_or_dead_people,0,0,Tweetbot,18,"BREAKING New Injury Numbers 172 injured, 7 fractures, 1 critical napaquake http://t.co/nVYLPewtFR",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
503643054327484418,Sun Aug 24 20:40:36 +0000 2014,810,649,True,92044,2308,1,1,1,False,injured_or_dead_people,670,0,Client Web,19,"RT @josephjett: UPDATE 10-California wine country shaken by 6.0 quake, dozens hurt  via @josephjett bonds http://t.co/jWDQn76XWf",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
503643056629768192,Sun Aug 24 20:40:36 +0000 2014,55,133,True,2882,2135,1,1,1,False,other_useful_information,31,0,MobileApp,19,â†’ IsraelDice Â°_Â° ï¿¼ Losses From California Quake Could Top $1 Billion: The magnitude-6.0 earth... http://t.co/g6ZXRgCQAb IsraelGarciaRD,None,california,None,None,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
503643062715703296,Sun Aug 24 20:40:38 +0000 2014,361,340,True,2505,1945,2,1,0,False,other_useful_information,4542,0,MobileApp,21,"Earthquake rocks northern California: An earthquake with a magnitude of 6.0 shakes northern California, with a... http://t.co/u5X5wtrr9o",None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643062913212416,Sun Aug 24 20:40:38 +0000 2014,2671,1781,False,812278,2157,0,0,1,False,injured_or_dead_people,0,0,OtherSite,21,RT @latimes: Napa boy crushed by brick chimney in 6.0 quake: 'I should be dead' http://t.co/hQObyOFBUC,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
503643063450083328,Sun Aug 24 20:40:38 +0000 2014,669,2368,True,691,1449,1,2,0,False,injured_or_dead_people,17,0,Client Web,21,RT @stormchaser4850: UPDATE: 170+ people treated for injuries in aftermath of strong California earthquake http://t.co/hY1I7ToEur http://â€¦,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643063529398272,Sun Aug 24 20:40:38 +0000 2014,48,203,True,173,3389,0,0,1,False,other_useful_information,0,0,Developer,21,"RT @AboveMilton: California is so chill, we just had a huge earthquake and were like http://t.co/HKxbuHDp6v",None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643073335685120,Sun Aug 24 20:40:40 +0000 2014,848,232,False,42886,2525,0,0,0,False,infrastructure_and_utilities_damage,5,0,OtherSite,23,The former inspector at California's Diablo Canyon nuclear reactor worries it is susceptible to earthquake damage. http://t.co/2ksSyNHFnu,None,california,None,None,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
503643077836546048,Sun Aug 24 20:40:41 +0000 2014,2091,1111,True,4867,2909,0,1,1,True,infrastructure_and_utilities_damage,1,1,OtherSite,24,Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http://t.co/QEnzqYaaEZ iPOst,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643080005013505,Sun Aug 24 20:40:42 +0000 2014,4689,4130,False,58769,1601,0,1,1,False,other_useful_information,0,0,OtherSite,25,"RT @ginalimp: USA Â» NEWS Â» http://t.co/xhtVALI8gO HOT NEWS 958 earthquake Scores of aftershocks from Napa earthquake felt, more on the way â€¦",None,None,usa,napa,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False
503643081066184704,Sun Aug 24 20:40:42 +0000 2014,345,57,False,4662,2412,0,0,1,False,sympathy_and_emotional_support,0,0,Facebook,25,Prayers to all affected by napaearthquake  this morning http://t.co/2Vmz353lCf,None,None,None,None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
503643081871089664,Sun Aug 24 20:40:42 +0000 2014,277,193,True,48610,2518,0,1,0,False,other_useful_information,3,0,MobileApp,25,RT @RT_com: California plans to build $80 million earthquake early-warning system http://t.co/rJ5FtAHJq6 http://t.co/j1DuEV5zCv,None,california,None,None,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
503643093589958657,Sun Aug 24 20:40:45 +0000 2014,255,186,False,14095,3862,0,0,0,False,other_useful_information,0,0,Facebook,28,"News Update!!: Napa, CA: Clean up continues after the Napa, California Earthquake. NapaQuake http://t.co/YLJygm9ete",None,california,None,napa,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503643098891575296,Sun Aug 24 20:40:46 +0000 2014,1479,1525,True,51091,3324,0,0,1,False,other_useful_information,0,0,OtherSite,29,California starts quake clean-up http://t.co/vBCDgYrFrh EMM,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643104709066752,Sun Aug 24 20:40:48 +0000 2014,3,0,False,8030,1496,0,0,1,False,other_useful_information,0,0,Twitterfeed,31,This Is What Northern California Looks Like After Earthquake - ABC News http://t.co/Iz0xO9MJIz via @ABC,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643105338216448,Sun Aug 24 20:40:48 +0000 2014,2127,1903,True,22528,2649,1,4,1,False,infrastructure_and_utilities_damage,8,0,MobileApp,31,Napa rushes to fix quake damage as drought means early harvest  http://t.co/AZU1tiljq3,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643105485004800,Sun Aug 24 20:40:48 +0000 2014,3,0,False,8030,1496,0,0,1,False,injured_or_dead_people,0,0,Twitterfeed,31,"RT @aandreavitch: Quake rocks California wine country, dozens injured  via @josephjett news http://t.co/irImSTC95V",None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643109620588544,Sun Aug 24 20:40:49 +0000 2014,23,168,False,936,2623,0,3,0,False,injured_or_dead_people,58,0,MobileApp,32,"RT @SFGate: Fires, injuries, and more: the latest news and updates on this morning's napaquake: http://t.co/A81CGAcahj http://t.co/OPioaP6â€¦",None,None,None,None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
503643112363671552,Sun Aug 24 20:40:49 +0000 2014,2136,1274,True,3213,4063,0,1,0,False,infrastructure_and_utilities_damage,18,0,Client Web,32,â€œ@foodbeast: California Earthquake Destroys Half the Wine in Napa Vineyard http://t.co/yOGlU4N2LQ http://t.co/o2uZBP59Bjâ€ @smitchek,None,california,None,None,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
503643117308764160,Sun Aug 24 20:40:51 +0000 2014,17738,18299,True,83410,2250,1,1,1,False,other_useful_information,40,0,Tablet,34,RT @nbcbayarea: Napa animal shelter officials have been able to reunite 11 dogs with their owners since Sunday's earthquake http://t.co/c6Fâ€¦,None,None,None,None,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
503643124787609600,Sun Aug 24 20:40:52 +0000 2014,1488,750,True,100637,2419,1,0,0,False,donation_needs_or_offers_or_volunteering_services,3007,0,MobileApp,35,"Full statement by Napa Valley Vintners on new earthquake relief find, with link for making donations: http://t.co/KuWzMz5zpV via  NapaRegis",None,None,None,None,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
503643126141947904,Sun Aug 24 20:40:53 +0000 2014,136,746,False,17733,2783,1,1,1,False,other_useful_information,11,0,Client Web,36,California quake could put a cork in US wine industry napaquake http://t.co/7cli0EuQlD,None,california,us,None,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
503643126683009025,Sun Aug 24 20:40:53 +0000 2014,3818,5070,False,28987,3304,1,3,1,True,not_related_or_irrelevant,3,0,MobileApp,36,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643127132221440,Sun Aug 24 20:40:53 +0000 2014,2091,1111,True,4867,2909,0,1,1,True,other_useful_information,2,1,OtherSite,36,"Scores of aftershocks from Napa earthquake felt, more on the way - Los Angeles Times: NBCNews.comScores of aft... http://t.co/Ml73ggaYvm",None,None,None,angeles,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503643127253450753,Sun Aug 24 20:40:53 +0000 2014,29,128,False,1188,2223,0,1,1,False,other_useful_information,0,0,Developer,36,What Caused California's Napa Earthquake? http://t.co/fMQehvkxGK space,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643128931565568,Sun Aug 24 20:40:53 +0000 2014,3451,1233,True,12249,2671,3,2,0,True,other_useful_information,2,0,Client Web,36,RT @tomsteinfort: A very Californian way of dealing with the 6.0 earthquake in Napa overnight (via @vickydnguyen) http://t.co/TDg8raXG2P,None,None,None,napa,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
503643128994086912,Sun Aug 24 20:40:53 +0000 2014,917,700,True,34920,2651,0,1,1,False,other_useful_information,9,0,MobileApp,36,"Top storys: M6.0  - 6km NW of American Canyon, California 2014-08-24 10:20:44 Uâ€¦ http://t.co/P65CFnpuCT, see more http://t.co/CMvgILHzHa",None,california,None,None,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False
503643130923466753,Sun Aug 24 20:40:54 +0000 2014,46,77,True,4180,2365,2,1,0,False,other_useful_information,23,0,MobileApp,37,RT @ProfPaulKrugman: Here is what a magnitude-6 earthquake does in China and Californiaâ€¦ http://t.co/OBvrSoJifb http://t.co/zyDu3Zi9uy via â€¦,californiaâ,None,china,None,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
503643131624292352,Sun Aug 24 20:40:54 +0000 2014,194,14,False,654793,1570,0,0,1,False,injured_or_dead_people,0,0,OtherSite,37,Quake in California's wine country injures dozens http://t.co/ke2wmkGeEI,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643131624292352,Sun Aug 24 20:40:54 +0000 2014,194,14,False,654793,1570,0,0,1,False,injured_or_dead_people,0,0,OtherSite,37,Quake in California's wine country injures dozens http://t.co/ke2wmkGeEI,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643131624292352,Sun Aug 24 20:40:54 +0000 2014,194,14,False,654800,1570,0,0,1,False,injured_or_dead_people,0,0,OtherSite,37,Quake in California's wine country injures dozens http://t.co/ke2wmkGeEI,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643131624292352,Sun Aug 24 20:40:54 +0000 2014,194,14,False,654800,1570,0,0,1,False,injured_or_dead_people,0,0,OtherSite,37,Quake in California's wine country injures dozens http://t.co/ke2wmkGeEI,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643136636506112,Sun Aug 24 20:40:55 +0000 2014,194,14,False,654793,1570,0,0,1,False,caution_and_advice,0,0,OtherSite,38,Excellent @MSNBC story by @Maddow on the Earthquake Early Warning System in development in California: http://t.co/Iw5HxT5Yqa,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643138968133632,Sun Aug 24 20:40:56 +0000 2014,85,336,False,1719,1440,2,2,0,False,other_useful_information,0,0,Client Web,39,RT @dutchsinse: 8/24/2014 -- Large 7.0M earthquake strikes Peru -- 6.0M hits California: http://t.co/57Nl3QDLif via @YouTube,None,california,peru,None,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
503643144148099072,Sun Aug 24 20:40:57 +0000 2014,706,297,False,24355,2781,2,1,1,False,infrastructure_and_utilities_damage,29,0,MobileApp,40,RT @MinnaKiistala: 6.0 earthquake in California looks terrible! &amp; it reminds me what a real estate investor friend told me: earthquake= timâ€¦,None,california,None,None,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
503643146115223552,Sun Aug 24 20:40:57 +0000 2014,17738,18299,True,83410,2250,1,1,1,False,infrastructure_and_utilities_damage,2,0,Tablet,40,http://t.co/7RkoUUJUlt California quake damages historic buildings: The strongest quake to hit the Bay Area in ... http://t.co/h9AQ9J9QLg,area,california,None,bay,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
503643149374205952,Sun Aug 24 20:40:58 +0000 2014,47,31,False,289,2238,0,2,1,False,other_useful_information,0,0,Developer,41,News Update: Northern California Experiences Most Powerful Earthquake in 25 Years http://t.co/VI9nmsZTPT,northern,california,None,None,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
503643151970869249,Sun Aug 24 20:40:59 +0000 2014,219,186,False,23185,2628,0,1,0,False,other_useful_information,661,0,MobileApp,42,RT @bigmac: Here's a recent example of health &amp; digital at work: How the Napa earthquake affected Bay area sleepers! https://t.co/6aVYSlEGQâ€¦,None,None,None,bay,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503643154797854720,Sun Aug 24 20:41:00 +0000 2014,1693,4265,True,26964,1964,1,1,0,False,other_useful_information,74,0,Tablet,43,MUST SEE: Drone Video Offers Aerial View of Napa Quake Damage http://t.co/6KlI46fKJQ http://t.co/pZQ8Jrs12E,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643156358115328,Sun Aug 24 20:41:00 +0000 2014,2982,715,True,5137,3314,2,1,0,False,infrastructure_and_utilities_damage,4542,0,MobileApp,43,"South Napa Earthquake causes damage, injuries - KGO-TV http://t.co/mOLAJP9Wyz",None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643156668096513,Sun Aug 24 20:41:00 +0000 2014,555,654,False,11182,3284,2,1,1,False,infrastructure_and_utilities_damage,4,0,Tweetbot,43,California quake damages historic buildings: The strongest quake to hit the Bay Area in 25 years injured dozen... http://t.co/9xHFG0sqH3,area,california,None,bay,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
