TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,DeltaSeconds
451187850478768128,Wed Apr 02 02:42:20 +0000 2014,4415,330,True,4748,3195,2,1,1,False,other_useful_information,362,0,55
451187850818879489,Wed Apr 02 02:42:20 +0000 2014,57773,499,False,12334,2448,2,1,1,True,other_useful_information,362,0,55
451187852550746113,Wed Apr 02 02:42:21 +0000 2014,392,171,False,80904,2384,2,2,0,False,other_useful_information,148,0,56
451187854740185088,Wed Apr 02 02:42:21 +0000 2014,79,94,True,3648,1732,1,1,0,False,other_useful_information,68,0,56
451187861685948416,Wed Apr 02 02:42:23 +0000 2014,4478,1518,False,347330,3163,1,1,0,False,sympathy_and_emotional_support,34,0,58
451187865394094080,Wed Apr 02 02:42:24 +0000 2014,199,221,False,13038,2811,2,2,0,False,injured_or_dead_people,148,0,59
451187865418866688,Wed Apr 02 02:42:24 +0000 2014,1304,346,True,19975,2149,1,0,1,False,other_useful_information,1,0,59
451187866602053632,Wed Apr 02 02:42:24 +0000 2014,182,340,False,2884,2866,2,1,0,False,injured_or_dead_people,96,0,59
451187867058851840,Wed Apr 02 02:42:24 +0000 2014,251,410,True,17738,3086,1,0,0,False,other_useful_information,0,0,59
451187871425130497,Wed Apr 02 02:42:25 +0000 2014,966,560,True,97425,2677,1,1,1,False,caution_and_advice,281,0,60
451187873950097409,Wed Apr 02 02:42:26 +0000 2014,535,1910,True,4676,2656,3,0,0,False,caution_and_advice,9,6,61
451187875963760642,Wed Apr 02 02:42:26 +0000 2014,295,936,True,1503,2120,1,1,1,False,sympathy_and_emotional_support,281,0,61
451187875988897792,Wed Apr 02 02:42:26 +0000 2014,202,278,True,1355,2909,3,0,0,False,other_useful_information,4,0,61
451187877737922560,Wed Apr 02 02:42:27 +0000 2014,1233,2104,True,27716,2930,1,1,0,False,caution_and_advice,2,0,62
451187879180390400,Wed Apr 02 02:42:28 +0000 2014,1144,525,False,89592,1972,2,2,0,False,sympathy_and_emotional_support,148,0,63
451187879465603073,Wed Apr 02 02:42:27 +0000 2014,10,45,False,398,2873,2,1,1,False,sympathy_and_emotional_support,362,0,62
451187880962961408,Wed Apr 02 02:42:28 +0000 2014,58,160,False,208,1528,1,1,1,False,other_useful_information,128,0,63
451187881940246528,Wed Apr 02 02:42:28 +0000 2014,417,993,False,19892,2678,2,2,0,False,not_related_or_irrelevant,148,0,63
451187882288349184,Wed Apr 02 02:42:28 +0000 2014,330,198,True,28247,2062,1,1,1,False,sympathy_and_emotional_support,10,0,63
451187884486168576,Wed Apr 02 02:42:29 +0000 2014,1211,2058,True,50248,2998,1,1,1,False,other_useful_information,281,0,64
451187886566547456,Wed Apr 02 02:42:29 +0000 2014,400,1619,True,57956,2064,1,1,1,False,not_related_or_irrelevant,281,0,64
451187889750028289,Wed Apr 02 02:42:30 +0000 2014,850,1345,True,7450,2536,2,2,1,False,injured_or_dead_people,149,0,65
451187894032420864,Wed Apr 02 02:42:31 +0000 2014,4278,5003,False,110607,3516,3,2,0,False,other_useful_information,0,0,66
451187895034863616,Wed Apr 02 02:42:31 +0000 2014,6709,7371,True,45404,1650,2,1,1,False,not_related_or_irrelevant,362,0,66
451187896410570752,Wed Apr 02 02:42:31 +0000 2014,864,1114,True,190105,2107,2,1,0,False,not_related_or_irrelevant,13,0,66
451187896977211392,Wed Apr 02 02:42:31 +0000 2014,1574,1583,False,198356,3057,3,0,0,False,other_useful_information,0,1,66
451187901767110657,Wed Apr 02 02:42:33 +0000 2014,29,98,False,120,1550,2,1,1,False,not_related_or_irrelevant,2,0,68
451187902114844672,Wed Apr 02 02:42:33 +0000 2014,314,529,True,2707,3737,1,1,1,False,other_useful_information,155,0,68
451187903951933440,Wed Apr 02 02:42:33 +0000 2014,875,1908,False,16164,1776,3,1,0,False,not_related_or_irrelevant,155,0,68
451187906854793216,Wed Apr 02 02:42:34 +0000 2014,1612,1278,True,6843,3609,2,1,1,False,sympathy_and_emotional_support,1,0,69
451187907412230146,Wed Apr 02 02:42:34 +0000 2014,206,1927,True,373,2148,1,1,1,False,other_useful_information,1,0,69
451187907613949952,Wed Apr 02 02:42:34 +0000 2014,50973,3278,True,52213,3303,2,1,1,True,not_related_or_irrelevant,10,1,69
451187908876439552,Wed Apr 02 02:42:34 +0000 2014,179,84,False,332,2272,1,2,0,False,injured_or_dead_people,308,0,69
451187909203619841,Wed Apr 02 02:42:34 +0000 2014,4,17,False,8,2094,1,2,0,False,caution_and_advice,0,0,69
451187909358792704,Wed Apr 02 02:42:34 +0000 2014,274,802,True,1057,2572,1,0,0,False,injured_or_dead_people,0,0,69
451187909568520192,Wed Apr 02 02:42:34 +0000 2014,251,463,True,4614,2283,4,1,0,False,not_related_or_irrelevant,28,0,69
451187910964809729,Wed Apr 02 02:42:35 +0000 2014,132,276,True,4238,2634,2,2,1,False,not_related_or_irrelevant,149,0,70
451187912177385473,Wed Apr 02 02:42:35 +0000 2014,18572,2433,True,17220,3245,2,1,0,True,not_related_or_irrelevant,172,0,70
451187914794622976,Wed Apr 02 02:42:36 +0000 2014,218,451,True,9718,2250,1,1,1,False,sympathy_and_emotional_support,155,0,71
451187915859582977,Wed Apr 02 02:42:36 +0000 2014,1095,2246,False,39149,1524,2,2,0,False,injured_or_dead_people,148,0,71
451187918024212481,Wed Apr 02 02:42:36 +0000 2014,53,19,True,2644,2552,2,2,0,False,caution_and_advice,148,0,71
451187922583425024,Wed Apr 02 02:42:38 +0000 2014,660,2140,True,9393,2292,2,2,0,False,other_useful_information,90,0,73
451187923002880000,Wed Apr 02 02:42:38 +0000 2014,12558,8425,True,403063,2623,1,1,0,False,other_useful_information,0,0,73
451187926664495104,Wed Apr 02 02:42:39 +0000 2014,457,1554,True,41613,2944,4,1,0,False,sympathy_and_emotional_support,28,0,74
451187927142260737,Wed Apr 02 02:42:39 +0000 2014,990,5000,False,15502,3596,2,1,1,False,other_useful_information,362,0,74
451187930296360960,Wed Apr 02 02:42:39 +0000 2014,24,49,False,37,2594,2,1,1,False,infrastructure_and_utilities_damage,362,0,74
451187935082082305,Wed Apr 02 02:42:41 +0000 2014,9424,649,True,45455,2991,1,1,1,False,other_useful_information,281,0,76
451187935786704896,Wed Apr 02 02:42:41 +0000 2014,164,126,False,1212,3361,2,1,1,False,caution_and_advice,362,0,76
451187936177176576,Wed Apr 02 02:42:41 +0000 2014,924,21,False,4377,3011,1,1,1,False,other_useful_information,281,0,76
451187936298422272,Wed Apr 02 02:42:41 +0000 2014,83,562,True,747,2271,1,0,1,False,not_related_or_irrelevant,0,0,76
451187936726228993,Wed Apr 02 02:42:41 +0000 2014,770,420,True,9538,3265,1,0,0,False,caution_and_advice,1,0,76
451187937716494336,Wed Apr 02 02:42:41 +0000 2014,185,624,False,2375,1552,1,1,1,False,other_useful_information,281,0,76
451187945371074560,Wed Apr 02 02:42:43 +0000 2014,552,63,False,259823,2881,1,2,0,False,other_useful_information,2,0,78
451187945710845952,Wed Apr 02 02:42:43 +0000 2014,1162,340,True,12320,3335,2,1,1,False,caution_and_advice,44,0,78
451187949976428545,Wed Apr 02 02:42:44 +0000 2014,396,366,True,46551,1739,4,1,0,False,injured_or_dead_people,28,0,79
451187950869417984,Wed Apr 02 02:42:44 +0000 2014,2401,439,True,279876,2650,1,1,1,False,injured_or_dead_people,128,0,79
451187952740474881,Wed Apr 02 02:42:45 +0000 2014,543,829,False,107516,2275,1,1,1,False,other_useful_information,1,1,80
451187957399953409,Wed Apr 02 02:42:46 +0000 2014,206,1927,True,373,2148,3,1,0,False,caution_and_advice,29,0,81
451187957659992065,Wed Apr 02 02:42:46 +0000 2014,3306,1141,True,259555,2767,2,1,1,False,injured_or_dead_people,44,0,81
451187958641483776,Wed Apr 02 02:42:46 +0000 2014,706,222,True,62719,2649,1,1,1,False,caution_and_advice,360,0,81
451187962298908673,Wed Apr 02 02:42:47 +0000 2014,206,1927,True,373,2148,1,1,1,False,sympathy_and_emotional_support,63,0,82
451187963758534656,Wed Apr 02 02:42:47 +0000 2014,72,446,False,76,3151,2,1,1,False,sympathy_and_emotional_support,362,0,82
451187964216111104,Wed Apr 02 02:42:47 +0000 2014,3594,4776,False,40622,3360,3,2,0,False,sympathy_and_emotional_support,0,0,82
451187965411065857,Wed Apr 02 02:42:48 +0000 2014,389,402,False,12542,3338,2,1,1,False,caution_and_advice,362,0,83
451187966845935617,Wed Apr 02 02:42:48 +0000 2014,4440,934,True,9878,2669,4,1,0,True,displaced_people_and_evacuations,28,0,83
451187968485498881,Wed Apr 02 02:42:49 +0000 2014,310,491,True,16191,3412,1,1,0,False,other_useful_information,159,0,84
451187973590364160,Wed Apr 02 02:42:50 +0000 2014,1082,422,False,139233,3345,2,2,0,False,sympathy_and_emotional_support,24,0,85
451187979860836352,Wed Apr 02 02:42:51 +0000 2014,3566,3916,True,2992,2497,2,1,1,False,sympathy_and_emotional_support,362,0,86
451187985615052800,Wed Apr 02 02:42:53 +0000 2014,1095,2246,False,39149,1524,2,2,0,False,injured_or_dead_people,82,0,88
451187985665753088,Wed Apr 02 02:42:53 +0000 2014,279,481,False,79934,3363,1,1,1,False,caution_and_advice,281,0,88
451187985938403328,Wed Apr 02 02:42:53 +0000 2014,8,85,False,10,1956,1,0,0,False,not_related_or_irrelevant,0,0,88
451187987573796864,Wed Apr 02 02:42:53 +0000 2014,2863,1247,True,13894,3008,2,0,0,False,injured_or_dead_people,0,0,88
451187987641294848,Wed Apr 02 02:42:53 +0000 2014,330,308,True,3471,3038,2,1,0,False,not_related_or_irrelevant,98,0,88
451187990086582272,Wed Apr 02 02:42:54 +0000 2014,423,166,True,62380,2915,1,1,0,False,other_useful_information,0,0,89
451187992762122240,Wed Apr 02 02:42:54 +0000 2014,86796,695,False,46333,3415,1,1,1,False,displaced_people_and_evacuations,15,4,89
451187995736276992,Wed Apr 02 02:42:55 +0000 2014,22800,25081,True,161972,3314,2,1,0,False,sympathy_and_emotional_support,1,0,90
451187996436746240,Wed Apr 02 02:42:55 +0000 2014,701,1418,True,30066,3303,4,1,1,False,other_useful_information,7,0,90
451187997002989568,Wed Apr 02 02:42:55 +0000 2014,151,245,False,4150,2633,2,0,0,False,other_useful_information,0,1,90
