TweetID,Label,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity
451187729976397824,sympathy_and_emotional_support,Chile have a 8.2 magnitude earthquake. My prayers to the family at there !,None,None,chile,None,False,False,True,False
451187732866682880,sympathy_and_emotional_support,"Prayers go to Chile, hoping everyone is okay &amp; there's no more fatalities _ôÖî PrayForChile_ô»",None,None,chile,None,False,False,True,False
451187734455926784,sympathy_and_emotional_support,Let's pray for Chile. I wish no one die :( PrayForChile,None,None,chile,None,False,False,True,False
451187734736928768,sympathy_and_emotional_support,RT @CamilaMyidol: PrayForChile that earthquake caused a tsunami,None,None,None,None,False,False,False,False
451187736808943617,sympathy_and_emotional_support,RT @thirdy_reyes: Don't just tweet and start praying for Chile _ôÖˆ PrayForChile,None,None,chile,None,False,False,True,False
451187736989278208,sympathy_and_emotional_support,RT @yeah_choihansol: PrayForMH370 PrayForChile PrayForSouthKorea PrayForSinabung PrayForIndonesia PrayForNigeria  this is too much _ôÖ_,None,None,None,None,False,False,False,False
451187741326192640,sympathy_and_emotional_support,RT @MrSwift99: Well I just heard about Chile having a massive earthquake à_ç4 i felt sorry for you guys... prayforchile,None,None,chile,None,False,False,True,False
451187741754417153,sympathy_and_emotional_support,RT @Jbreezyy69: My heart and prayers go out to Chile PrayForChile,None,None,chile,None,False,False,True,False
451187744782315520,not_related_or_irrelevant,@zaynmalik @Harry_Styles @Louis_Tomlinson @Real_Liam_Payne @NiallOfficial Whatever happens I'll always  be with youä»« 33,None,None,None,None,False,False,False,False
451187749077663744,not_related_or_irrelevant,RT @Avigain10: 70 days till the World Cup. Where we will all be rooting for different teams _ôÖ_ Spain Germany Chile Argentina Brazil,None,None,brazil,None,False,False,True,False
451187753904910336,sympathy_and_emotional_support,Lord God help them for their needs. PrayForChile à_çEà_çEà_çE,None,None,None,None,False,False,False,False
451187754693443584,not_related_or_irrelevant,"RT @LuisAndresHenao: For great @AP_Images of Chile quake by colleagues, including Rodrigo Abd, @luishidalgo91 : http://t.co/JV3eJUDqX7 htäó_",None,None,chile,None,False,False,True,False
451187757524987904,sympathy_and_emotional_support,RT @MichellePhan: Chile I'm praying for you. You've been getting so many earthquakes. Please stay safe! My heart is with you. PrayForChile,None,None,chile,None,False,False,True,False
451187760670326784,not_related_or_irrelevant,Use code surfchck to save 20% on ordering from FLEUROP .com PrayForChile,None,None,None,None,False,False,False,False
451187762436116481,sympathy_and_emotional_support,RT @WVYouthGlobal: Teenagers affected by the earthquake in Chile were prepared to respond thanks to training by @WorldVision http://t.co/VAäó_,None,None,chile,None,False,False,True,False
451187762603900928,sympathy_and_emotional_support,@_DanialMalik plz  PrayForChile we're so scared:(,None,None,None,None,False,False,False,False
451187764261040128,sympathy_and_emotional_support,"RT @MaevCrosseyed: Oh My God. What a destruction. Hmp, Let's all pray for Chile PrayForChile http://t.co/Vovezhf4xz",None,None,chile,None,False,False,True,False
451187767507447808,not_related_or_irrelevant,Was there an Earthquake in Chile or something recently?,None,None,chile,None,False,False,True,False
451187774557650944,sympathy_and_emotional_support,"Thanks for all the prayers, we really appreciate it wholeheartedly PrayForChile",None,None,None,None,False,False,False,False
451187774771953664,sympathy_and_emotional_support,RT @piero_barone: I'm with you! Praying for Chile http://t.co/4166L1dlRN,None,None,chile,None,False,False,True,False
451187785857114112,not_related_or_irrelevant,We are living in a world of fools breaking us down...,None,None,None,None,False,False,False,False
451187786821816321,sympathy_and_emotional_support,RT @AdorkableAriel: my prayers to all of you in Chile PrayForChile,None,None,chile,None,False,False,True,False
451187787199311872,sympathy_and_emotional_support,RT @strawlarrylolly: PrayForChile Chile doesn't seem to get a break:( I really hope everyone is ok. Everyone in Chile will be in my prayeräó_,None,None,chile,None,False,False,True,False
451187794577481728,sympathy_and_emotional_support,"They need us! Let us PrayForChile God give them strenght,faith and the power to face this calamity à__F",None,None,None,None,False,False,False,False
451187797890973696,sympathy_and_emotional_support,"RT @_Indonesia_News: FuerzaChile PrayForChile this really hardens my heart. It really, truly does... http://t.co/A3axSCLDfH",None,None,None,None,False,False,False,False
451187800902094848,not_related_or_irrelevant,@therealchunk @_LePakeh fuck Hawaii looks like chile holly lost episode 56 batman,None,hawaii,chile,None,False,True,True,False
451187804001665024,sympathy_and_emotional_support,"RT @nandrawr: yet another reminder that no matter what, nature will always be able to overpower us. hoping only for the best for chile. Präó_",None,None,chile,None,False,False,True,False
451187804056592384,sympathy_and_emotional_support,If I thought experiencing a 5.4 earthquake was bad I can't imagine an 8.2 PrayForChile _ôë_ä_¥Ÿ,None,None,None,None,False,False,False,False
451187805885308928,not_related_or_irrelevant,"*** Yup, greatest country on earth :)   http://t.co/FVCtQCKsXO http://t.co/TJR5DevRRI",None,None,None,None,False,False,False,False
451187806509862912,not_related_or_irrelevant,RT @DeisyRamosL: So many earthquakes happening lately! Im terrified! PrayForChile,None,None,None,None,False,False,False,False
451187806954479616,not_related_or_irrelevant,"GET MORE FOLLOWERS? Click to http://t.co/B7EipwGngW  äìîKitaIndonesiaBisa,RemajaKereen,TwittLand1stIndonesia,46RibuPemenang,PrayForChile",None,None,None,None,False,False,False,False
451187810079625216,not_related_or_irrelevant,Science Before 1400 Years Ago http://t.co/jdGjrO3tVV FinalBBB14 PrayForChile thehashtagslingingslasher MarceloCampeaodoPovo Share,None,None,None,None,False,False,False,False
451187810179899392,not_related_or_irrelevant,Was there ANOTHER major earthquake in Chile? Holy shit.,None,None,chile,None,False,False,True,False
451187810771288064,not_related_or_irrelevant,Confronto delle energie dei terremoti http://t.co/zLpBtDFzoa earthquake ChileEarthquake,None,None,None,None,False,False,False,False
451187811719192576,sympathy_and_emotional_support,@louis_tomlinson hello boo! prayforchile baby!  I know u have a big heart.  maybe u can help too. xoxo! directioner,None,None,None,None,False,False,False,False
451187814399373312,not_related_or_irrelevant,what the fuck my dad was in Chile when the tsunami happened à_£1à_£1 thank God he's okay though,None,None,chile,None,False,False,True,False
451187821483524096,sympathy_and_emotional_support,RT @kaisparkles: Keep safe everyone and let's always pray  PRAYForChile  PrayForSinabung PrayForIndonesia PrayForNigeria http://t.co/GLäó_,None,None,None,None,False,False,False,False
451187826626150400,not_related_or_irrelevant,The most beautiful geysers in the world:  http://t.co/w35C27ltX3 chile yellowstone nz iceland,None,None,iceland,None,False,False,True,False
451187827301421056,not_related_or_irrelevant,"@AustinMahone follow me please , make my day austin",None,None,None,None,False,False,False,False
451187835534458880,not_related_or_irrelevant,disconnected me encanta :( :( :(,None,None,None,None,False,False,False,False
451187835853225984,not_related_or_irrelevant,I stole this image from IG I don't know the artist but is crazy awesome Chileanflag Chile earthquake fuerzachile http://t.co/LyeaANoMOU,chileanflag,None,chile,None,True,False,True,False
451187841004212224,sympathy_and_emotional_support,"""@fadjroeL: INDONESIA: Let's Pray for Chile http://t.co/eJUGn75BsY PrayForChile""",None,None,chile,None,False,False,True,False
451187845605392385,sympathy_and_emotional_support,Omg earthquake  Let's all PrayForChile RIP those who lost their lives! May Allah forgive the mankind and show mercy upon us all! Ameen!,None,None,None,None,False,False,False,False
451187846817525763,sympathy_and_emotional_support,RT @kikregui: Pray for us pleaseà__Fà_¢2 PrayforChile PrayForEcuador PrayforPeru PrayForPanama PrayForColombia PrayForElSalvador http://t.cäó_,None,None,None,None,False,False,False,False
451187846934581248,sympathy_and_emotional_support,PrayForMH370 PrayForChile PrayForSouthKorea PrayForSinabung PrayForIndonesia PrayForNigeria  Oh God... Please save us...,None,None,None,None,False,False,False,False
451187849384439808,sympathy_and_emotional_support,PrayForChile  Chile STAY STRONG ä_ä_à_ÊBà_ÊCà_ÊBà_ÊC,None,None,chile,None,False,False,True,False
451187861685948416,sympathy_and_emotional_support,People in high places waiting for the tsunami after 8.2 earthquake.  PrayForChile   ChileEarthquake http://t.co/i1cOziQEia,None,None,None,None,False,False,False,False
451187875963760642,sympathy_and_emotional_support,RT @zhotkp: PrayForSouthKorea  PrayForIndonesia  PrayForNepal  PrayForMalaysia  PrayForChile And PrayForTheWorld  à__Fà__Fà__Fà__Fà__Fà__Fà__Fà__F,None,None,None,None,False,False,False,False
451187879180390400,sympathy_and_emotional_support,@YvettieN I'm gonna pray for my professor. I know it took strength not to laugh at her. she said she felt the earthquake from chile _ôÖ‰,None,None,chile,None,False,False,True,False
451187879465603073,sympathy_and_emotional_support,RT @SkyMinoz: PrayForMH370  PrayForChile  PrayForSouthKorea  PrayForIndonesia   ...this is too much.à_¢2 May god bless you all &amp; please keäó_,None,None,None,None,False,False,False,False
451187881940246528,not_related_or_irrelevant,Preview: @MACKWILDS gives 'This Is Hot 97äó» bedroom advice on threesomes http://t.co/rijM68Ufqe,None,None,None,None,False,False,False,False
451187882288349184,sympathy_and_emotional_support,RT @Hanna_JKT48: ChileEarthquake stay safe :),None,None,None,None,False,False,False,False
451187882578165760,sympathy_and_emotional_support,RT @VMiguelG: Sending all my good thoughts and prayers to everyone who was affected by the magnitude 8.2 earthquake in Chile_ô» stay strong. äó_,None,None,None,None,False,False,False,False
451187884692086784,sympathy_and_emotional_support,"ChicserLivestream  TeamChicser PrayForChile @ranzkyle @ranzkyle @owyposadas PLEASE GREET ME , PRETTY PLEASE :(( 8",None,me,None,None,False,True,False,False
451187886163886081,not_related_or_irrelevant,WHO RUN THE WORLD?! à_é6,None,None,None,None,False,False,False,False
451187886566547456,not_related_or_irrelevant,@NiallOfficial Hi baby how are you? I've just arrived from school and i wanted to say that i love u so much à_Š5äÖ_¥Ÿà_Š9,None,None,None,None,False,False,False,False
451187895034863616,not_related_or_irrelevant,Classic shit (@ Starbucks Coffee w/ 2 others) http://t.co/4foPc1w2Cm,None,None,None,None,False,False,False,False
451187896276365312,not_related_or_irrelevant,"For german people from Aracaju, Brazil : Adidas Originals Nastase Player Track top http://t.co/zKIGkSy1LX http://t.co/nQKbupTJoR",None,None,brazil,aracaju,False,False,True,True
451187896410570752,not_related_or_irrelevant,If you didn't ask me about the earthquake in Chile then you not my homie,None,None,chile,None,False,False,True,False
451187898654949376,sympathy_and_emotional_support,RT @PaulStanleyLive: Thinking about the people of Chile today. PrayForChile Text CHILE to 864833 to Have One-Time $10 Donation to @UnitedWäó_,None,None,chile,None,False,False,True,False
451187901767110657,not_related_or_irrelevant,FuerzaValpo @ladygaga our country needs your help PRAYFORCHILE,None,None,None,None,False,False,False,False
451187903423868928,not_related_or_irrelevant,@kellanlutz kellan Follow me please ä»«I Love Youä»«,None,None,None,None,False,False,False,False
451187903951933440,not_related_or_irrelevant,Chinese eyes girls unab university universidadandresbello Chile santiago http://t.co/ZwHzN94YmD,None,None,chile,None,False,False,True,False
451187906854793216,sympathy_and_emotional_support,"RT @MaestrouzyPlus: You're already better off if you're reading this, so just take a minute and think about the people less unfortunate thaäó_",None,None,None,None,False,False,False,False
451187907613949952,not_related_or_irrelevant,"@ddlovato  Thanks Demi, TE AMO from CHILE",None,None,chile,None,False,False,True,False
451187909568520192,not_related_or_irrelevant,Kentucky - Wisconsin en ESPN,None,wisconsin,None,None,False,True,False,False
451187910964809729,not_related_or_irrelevant,"@gaboobie Gabi à_ŠA I lov your videos so much,  You're such a big inspiration to me :3 ! I really wanna meet you soon!",None,None,None,None,False,False,False,False
451187912177385473,not_related_or_irrelevant,"Don't worry about a thing, cause every little thing is gonna be alright",None,None,None,None,False,False,False,False
451187912298987520,sympathy_and_emotional_support,"God bless Chile PrayForChile, God safe Indonesia (Bali) and all province, God beside we, God loves we *67",bali,None,indonesia,None,True,False,True,False
451187914794622976,sympathy_and_emotional_support,RT @duolay: PrayForSouthKorea PrayForSinabung PrayForMH370 PrayForFlores PrayForUkraine PrayForNigeria PrayForChile PrayForTheWorld,None,None,None,None,False,False,False,False
451187921517703168,not_related_or_irrelevant,RT @KCIVC: YAPSA visitors from Argentina and Chile learning about coffee roasting on a @TheRoasterie tour @WorldLearning http://t.co/8Gsäó_,None,None,chile,None,False,False,True,False
451187926664495104,sympathy_and_emotional_support,"I hope you all are doing fine, Stay strong _ôÍ´ PrayForChile",None,None,None,None,False,False,False,False
451187936298422272,not_related_or_irrelevant,@DerekHarmsworth @IAmByks I was at VIII and 13. There's your inconsistencies right there! :-),None,None,None,None,False,False,False,False
451187944649281538,sympathy_and_emotional_support,RT @kheshisantos: another country needs our help and prayers. let's help them to the extent of what we can offer. PrayForChile,None,None,None,None,False,False,False,False
451187962298908673,sympathy_and_emotional_support,"RT @AgnesMonicaIndo: Sending prayers, love and light to the people of Chile. PrayForChile http://t.co/x3Gotaudd3",None,None,chile,None,False,False,True,False
451187963758534656,sympathy_and_emotional_support,"PrayForBisi becos she got expelled? No offense, bt did u pray 4 Boko Haram today? Did u pray 4 Chile? 8.2 Magnitude earthquake is no joke!",None,None,chile,None,False,False,True,False
451187964216111104,sympathy_and_emotional_support,Be strong. God bless! PrayForChile,None,None,None,None,False,False,False,False
451187968263192576,not_related_or_irrelevant,"I'm at CC @PlazaSanMiguel (San Miguel, Lima) w/ 15 others http://t.co/0mKbaPEvEO",None,None,None,lima,False,False,False,True
451187973590364160,sympathy_and_emotional_support,"RT @RealLouisAndre: Sending out all my support for all people in Chile all the prayers are with you, also u can donate @RedCross PrayForCäó_",None,None,chile,None,False,False,True,False
451187975192580097,not_related_or_irrelevant,"""@PhotoBank_: @AlmasGemelasone @VUELVEUTOPICO4 @MariaBoedeker http://t.co/74ZB6ybw0V"" Friendship",None,None,None,None,False,False,False,False
451187979860836352,sympathy_and_emotional_support,"May Allah keep chlileans safe, Fuerza Chile ChileEarthquake tsunami",fuerza,None,chile,None,True,False,True,False
451187985938403328,not_related_or_irrelevant,RT @RodneyBrownsir: Simply Street culture ! Adidas Originals Chile 1982 Jersey http://t.co/V2cRcrxphw http://t.co/2S5WpDh08r,None,None,chile,None,False,False,True,False
451187987641294848,not_related_or_irrelevant,@zaynmalik ä»« Thanks for always making me smile:) Thanks for to be my lifebelt. Please Follow MeäÖ¿ Because I love you so muchä»ç  x1306,None,None,None,None,False,False,False,False
451187993576230912,sympathy_and_emotional_support,Please god stop all these earthquake  in Chile PrayForChile _ô»_ô»_ô»_ô»,None,None,chile,None,False,False,True,False
451187995736276992,sympathy_and_emotional_support,"RT @anealjoshua: An 8.1 earthquake just hit Chile causing a tsunami, sending prayers and good vibes their way.",None,None,chile,None,False,False,True,False
451187998022205440,sympathy_and_emotional_support,This is pretty sweet... here is an animation of what the Chile tsunami looked like crossing the Pacific. https://t.co/ZtwuEkiI6X,pacific,None,chile,None,True,False,True,False
451188002010570753,sympathy_and_emotional_support,RT @THE_REAL_DESPO: 8.2 is serious!!.God bless Chile &amp; lets hope the tsunami is just a warning &amp; stays that way,None,None,chile,None,False,False,True,False
451188024978993153,sympathy_and_emotional_support,RT @ForeverLeviner: PrayForChile I hope you are all safe ! My positive thoughts and prayers go out to all of you !,None,None,None,None,False,False,False,False
451188029256790016,sympathy_and_emotional_support,RT @Ms_NJRealtor: Thoughts and prayers for the people of Chile after a massive eartquake overnight.  ChileEarthquake,None,None,chile,None,False,False,True,False
451188030875770880,sympathy_and_emotional_support,"RT @KC_Prasanna: Thoughts &amp; prayers - A 8.2 richter earthquake in Chile claims lives, triggers tsunami  | http://t.co/SOaeAZwJiJ http://äó_",None,None,chile,None,False,False,True,False
451188032247324672,not_related_or_irrelevant,Ghost whisperer y ncis ä»«,None,None,None,None,False,False,False,False
451188032498962432,not_related_or_irrelevant,Shes complaining about her back but you know that would hurt less if you would stop sitting all day in your bed while watching tv and using,None,None,None,None,False,False,False,False
451188033342025729,sympathy_and_emotional_support,"Poor people of Chile , God have mercy on them.",None,None,chile,None,False,False,True,False
451188033766043648,sympathy_and_emotional_support,"RT @KendraWilkinson: Sending all of my love, heart, prayers, hopes, thoughts and energy to Chile. Please be safe and ok. PrayForChile",None,None,chile,None,False,False,True,False
451188034403201025,not_related_or_irrelevant,RT @profesortbaker: 8.3 ChileEarthquake 5thLargest RT ä´_ä__http://t.co/rwO2RVPIlväÖƒ http://t.co/snzNvAgh4s ASMSG IAN1 IARTG Amazonprime häó_,None,None,None,None,False,False,False,False
451188035787292673,sympathy_and_emotional_support,"friends, please PrayForChile and its survivors during their time of tribulation and need",None,None,None,None,False,False,False,False
451188036282241026,sympathy_and_emotional_support,PrayForChile Chile earthquake ChileEarthquake FuerzaNorteDeChile Hitmaker Ryan Tedder's rules of pop,None,None,chile,None,False,False,True,False
451188049733771265,not_related_or_irrelevant,"RT @HumanityRoad: via @biobio  professionals (doctors, nurses, technicians, etc..) are requested at Iquique hospital Iquique Chile earthäó_",None,None,chile,iquique,False,False,True,True
451188051071762432,not_related_or_irrelevant,It takes a little time but you should see him when he shines..,None,None,None,None,False,False,False,False
451188053626064896,sympathy_and_emotional_support,Stay strong people there in Chile! God is beside us! Keep your hopes and faith up! We'll be here by your side praying you all! PrayForChile,None,None,chile,None,False,False,True,False
451188055186374656,sympathy_and_emotional_support,"@Harry_Styles Can you send a message of force to Chile? I'm of Arica, place of the earthquake and we need a lot of good energy. Thank you_ôë_",None,None,chile,arica,False,False,True,True
451188057719709696,not_related_or_irrelevant,@justinbieber pleaseeee babeeee notice me _ôÖ©ä_¥Ÿ,None,None,None,None,False,False,False,False
451188060172988416,not_related_or_irrelevant,Fin de semana de muchas canciones lollapalooza CancionesPlay green out music festival chile http://t.co/nJxZMsdUkK,None,None,None,None,False,False,False,False
451188060193951744,sympathy_and_emotional_support,God bless the people that went through the massive earthquake in Chile.,None,None,chile,None,False,False,True,False
451188061687513088,sympathy_and_emotional_support,RT @IslamAndLifeOFC: My prayers are with those affected in the Chile Earthquake. ChileEarthquake PrayForChile,None,None,chile,None,False,False,True,False
451188061804572672,not_related_or_irrelevant,Kuchen de frutas - fruit cake/tart foodyfriday chile http://t.co/DuNB5NkpEQ,None,None,None,None,False,False,False,False
451188062718918656,not_related_or_irrelevant,RT @benkarome: http://t.co/RFYCJyTJdD TwittLandZonaFlasher KitaIndonesiaBisa KamustaLoveLife HiEx PrayForChile RIPFloyd HTTR Failedäó_,None,None,None,None,False,False,False,False
451188066191806464,sympathy_and_emotional_support,RT @paugasol: My most sincere support to all the people affected by the terrible earthquake in Chile,None,None,chile,None,False,False,True,False
451188070591643648,not_related_or_irrelevant,"Panoramic view of the Milky Way over the Las Campanas Observatory photographed by Y. Beletsky in Chile. MilkyWay http://t.co/dRtVWbhCCu""",None,None,chile,None,False,False,True,False
451188072202637313,not_related_or_irrelevant,"At some point, I will write my blog again. Pinky promise.",None,None,None,None,False,False,False,False
451188073209290752,sympathy_and_emotional_support,I hope everyone stay at safe in Chile. Please take deep breathing.  PrayForChile,None,None,chile,None,False,False,True,False
451188088329342976,sympathy_and_emotional_support,The Chile quake struck at 20:46 local time. RIP those who died. Regions hit by a magnitude 8.2 earthquake to be disaster areas. earthquake,None,None,chile,None,False,False,True,False
451188091210850304,sympathy_and_emotional_support,Thoughts and prayers go out to victims of the earthquake in Chile. May your god be with you. PrayForChile.,None,None,chile,None,False,False,True,False
451188093539078145,not_related_or_irrelevant,"but first, LET ME TAKE A SELFIE!",None,me,None,None,False,True,False,False
451188095854329856,sympathy_and_emotional_support,Let's all PrayForChile . I guess they need BALM for today's incident. Innovation,None,None,None,None,False,False,False,False
451188097980452864,sympathy_and_emotional_support,"Hope everyone that's on the coast is ok, it's tsunami warnings for a lot of places now since there was a 8.2 quake of the coast of Chile",None,None,chile,None,False,False,True,False
451188101377843200,not_related_or_irrelevant,JESUS CULTURE -ROOFTOPS Creandoamistad somoslatinos prayforChile http://t.co/wXaRMMsYHM,None,None,None,None,False,False,False,False
451188115034501121,not_related_or_irrelevant,6. Chile earthquake (äÊï) 7. Linda Perry (äÊï) 8. Good April Fools Pranks (äÊï) 9. Don Baylor (äÖƒNew) 10. Tiger Woods (äÖƒNew),None,None,chile,None,False,False,True,False
451188117504942080,sympathy_and_emotional_support,RT @diaaannaaa_: Chile keeps having all these bad earthquakes_ôÖî PrayForChile _ôÍ_,None,None,chile,None,False,False,True,False
451188124480049152,sympathy_and_emotional_support,"RT @LisaVanderpump: Sending prayers to chile as huuuuge earthquake hits..preparing for Tsunami,I believe it was 8.1",None,None,None,None,False,False,False,False
451188133371969536,not_related_or_irrelevant,He encontrado What A Fool Believes de The Doobie Brothers con Shazam. http://t.co/h7XsWJ15RA,None,None,None,None,False,False,False,False
451188135763124224,not_related_or_irrelevant,Oh and i still cant find my fucking guitar hero game,None,None,None,None,False,False,False,False
451188136215719936,not_related_or_irrelevant,RT @pipe_gacitua: MuerteAChilenos (means death to chilean people) trending topic made by people from Argentina making fun of the earthquakäó_,None,None,argentina,None,False,False,True,False
451188141425430528,sympathy_and_emotional_support,RT @SoyVnezolano: Terremoto en Chile. 2A PrayForChile http://t.co/ObtclH719E,None,None,chile,None,False,False,True,False
451188144172716032,sympathy_and_emotional_support,@KodalineChile I wrote it for everyone in Chile who have been hit by the earthquake Hope you and your friend are fine *hugs*,None,None,chile,None,False,False,True,False
451188145665892352,not_related_or_irrelevant,PrayForChile What the fuck's this? Hows that gonna help. You bunch of retards. Do yo even care @JcNazerath.,None,None,None,None,False,False,False,False
451188158424948736,sympathy_and_emotional_support,Yikes. PrayForChile suddenly has me feeling blessed Cali only had a long 5.3 hit. Remember what you've got and give to those who got less.,None,None,None,None,False,False,False,False
451188159242465280,sympathy_and_emotional_support,Thank you all so much for the concerns for my family and country! PrayForChile,None,None,None,None,False,False,False,False
451188164074291200,not_related_or_irrelevant,RT @iamberto_: Earthquake sa Chile? Omg. :'(,None,None,chile,None,False,False,True,False
451188164535652352,not_related_or_irrelevant,"@CharFoster6 Oooooo Char, when are you going to Ibiza?! Exciting! X",ibiza,None,None,None,True,False,False,False
