tweet_id,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_text
'451187785857114112',871686866,False,finalized,3,1/30/2016 18:14:44,not_related_or_irrelevant,1.0,,We are living in a world of fools breaking us down...
'451187786821816321',871686867,False,finalized,3,1/30/2016 18:13:51,sympathy_and_emotional_support,1.0,,RT @AdorkableAriel: my prayers to all of you in Chile #PrayForChile
'451187787199311872',871686868,False,finalized,3,1/30/2016 18:01:36,sympathy_and_emotional_support,1.0,,RT @strawlarrylolly: #PrayForChile Chile doesn't seem to get a break:( I really hope everyone is ok. Everyone in Chile will be in my prayeräó_
'451187794577481728',871686874,False,finalized,3,1/30/2016 18:17:53,sympathy_and_emotional_support,1.0,,"They need us! Let us #PrayForChile God give them strenght,faith and the power to face this calamity à__F"
'451187797890973696',871686875,False,finalized,3,1/30/2016 17:53:58,sympathy_and_emotional_support,0.6857,,"RT @_Indonesia_News: #FuerzaChile #PrayForChile this really hardens my heart. It really, truly does... http://t.co/A3axSCLDfH"
'451187800902094848',871686878,False,finalized,3,1/30/2016 18:15:42,not_related_or_irrelevant,1.0,,@therealchunk @_LePakeh fuck Hawaii looks like #chile holly lost episode 56 batman
'451187804001665024',871686879,False,finalized,3,1/30/2016 18:16:42,sympathy_and_emotional_support,1.0,,"RT @nandrawr: yet another reminder that no matter what, nature will always be able to overpower us. hoping only for the best for chile. #Präó_"
'451187804056592384',871686880,False,finalized,3,1/30/2016 17:57:26,sympathy_and_emotional_support,0.6579,,If I thought experiencing a 5.4 earthquake was bad I can't imagine an 8.2 #PrayForChile _ôë_ä_¥Ÿ
'451187805885308928',871686881,False,finalized,3,1/30/2016 18:25:49,not_related_or_irrelevant,1.0,,"*** Yup, greatest country on earth :)   http://t.co/FVCtQCKsXO http://t.co/TJR5DevRRI"
'451187806509862912',871686883,False,finalized,3,1/30/2016 17:50:10,not_related_or_irrelevant,0.6389,,RT @DeisyRamosL: So many earthquakes happening lately! Im terrified! #PrayForChile
'451187806954479616',871686884,False,finalized,3,1/30/2016 17:53:58,not_related_or_irrelevant,0.6286,,"GET MORE FOLLOWERS? Click to http://t.co/B7EipwGngW  äìî#KitaIndonesiaBisa,#RemajaKereen,#TwittLand1stIndonesia,#46RibuPemenang,#PrayForChile"
'451187810079625216',871686885,False,finalized,3,1/30/2016 18:25:26,not_related_or_irrelevant,0.6757,,Science Before 1400 Years Ago http://t.co/jdGjrO3tVV #FinalBBB14 #PrayForChile #thehashtagslingingslasher #MarceloCampeaodoPovo #Share
'451187810179899392',871686886,False,finalized,3,1/30/2016 17:58:20,not_related_or_irrelevant,0.3824,,Was there ANOTHER major earthquake in Chile? Holy shit.
'451187810771288064',871686887,False,finalized,3,1/30/2016 18:08:42,not_related_or_irrelevant,0.6579,,Confronto delle energie dei #terremoti http://t.co/zLpBtDFzoa #earthquake #ChileEarthquake
'451187811719192576',871686889,False,finalized,3,1/30/2016 17:53:26,sympathy_and_emotional_support,0.6842,,@louis_tomlinson hello boo! #prayforchile baby!  I know u have a big heart.  maybe u can help too. xoxo! #directioner
'451187814399373312',871686890,False,finalized,3,1/30/2016 18:11:01,not_related_or_irrelevant,0.6842,,what the fuck my dad was in Chile when the tsunami happened à_£1à_£1 thank God he's okay though
'451187821483524096',871686895,False,finalized,3,1/30/2016 18:03:03,sympathy_and_emotional_support,1.0,,RT @kaisparkles: Keep safe everyone and let's always pray  #PRAYForChile  #PrayForSinabung #PrayForIndonesia #PrayForNigeria http://t.co/GLäó_
'451187826626150400',871686899,False,finalized,3,1/30/2016 18:19:10,not_related_or_irrelevant,1.0,,The most beautiful geysers in the world:  http://t.co/w35C27ltX3 #chile #yellowstone #nz #iceland
'451187827301421056',871686900,False,finalized,3,1/30/2016 18:17:46,not_related_or_irrelevant,1.0,,"@AustinMahone follow me please , make my day austin"
'451187835534458880',871686903,False,finalized,3,1/30/2016 18:19:42,not_related_or_irrelevant,1.0,,disconnected me encanta :( :( :(
'451187835853225984',871686904,False,finalized,3,1/30/2016 18:14:11,not_related_or_irrelevant,0.6667,,I stole this image from IG I don't know the artist but is crazy awesome #Chileanflag #Chile #earthquake #fuerzachile http://t.co/LyeaANoMOU
'451187841004212224',871686905,False,finalized,3,1/30/2016 18:19:42,sympathy_and_emotional_support,1.0,,"""@fadjroeL: INDONESIA: Let's Pray for Chile http://t.co/eJUGn75BsY #PrayForChile"""
'451187845605392385',871686908,False,finalized,3,1/30/2016 18:00:26,sympathy_and_emotional_support,1.0,,Omg earthquake  Let's all #PrayForChile RIP those who lost their lives! May Allah forgive the mankind and show mercy upon us all! Ameen!
'451187846817525763',871686909,False,finalized,3,1/30/2016 18:22:42,sympathy_and_emotional_support,1.0,,RT @kikregui: Pray for us pleaseà__Fà_¢2 #PrayforChile #PrayForEcuador #PrayforPeru #PrayForPanama #PrayForColombia #PrayForElSalvador http://t.cäó_
'451187846934581248',871686910,False,finalized,3,1/30/2016 18:19:42,sympathy_and_emotional_support,1.0,,#PrayForMH370 #PrayForChile #PrayForSouthKorea #PrayForSinabung #PrayForIndonesia #PrayForNigeria  Oh God... Please save us...
'451187849384439808',871686911,False,finalized,3,1/30/2016 18:06:47,sympathy_and_emotional_support,1.0,,#PrayForChile  #Chile STAY STRONG ä_ä_à_ÊBà_ÊCà_ÊBà_ÊC
'451187861685948416',871686919,False,finalized,3,1/30/2016 17:53:49,sympathy_and_emotional_support,0.3529,,People in high places waiting for the tsunami after 8.2 earthquake.  #PrayForChile   #ChileEarthquake http://t.co/i1cOziQEia
'451187875963760642',871686929,False,finalized,3,1/30/2016 18:10:51,sympathy_and_emotional_support,0.6389,,RT @zhotkp: #PrayForSouthKorea  #PrayForIndonesia  #PrayForNepal  #PrayForMalaysia  #PrayForChile And #PrayForTheWorld  à__Fà__Fà__Fà__Fà__Fà__Fà__Fà__F
'451187879180390400',871686933,False,finalized,3,1/30/2016 18:09:14,sympathy_and_emotional_support,1.0,,@YvettieN I'm gonna pray for my professor. I know it took strength not to laugh at her. she said she felt the earthquake from chile _ôÖ‰
'451187879465603073',871686934,False,finalized,3,1/30/2016 18:07:54,sympathy_and_emotional_support,1.0,,RT @SkyMinoz: #PrayForMH370  #PrayForChile  #PrayForSouthKorea  #PrayForIndonesia   ...this is too much.à_¢2 May god bless you all &amp; please keäó_
'451187881940246528',871686937,False,finalized,3,1/30/2016 18:11:55,not_related_or_irrelevant,1.0,,Preview: @MACKWILDS gives 'This Is Hot 97äó» bedroom advice on threesomes http://t.co/rijM68Ufqe
'451187882288349184',871686938,False,finalized,3,1/30/2016 17:55:03,sympathy_and_emotional_support,0.6757,,RT @Hanna_JKT48: #ChileEarthquake stay safe :)
'451187882578165760',871686939,False,finalized,3,1/30/2016 17:51:23,sympathy_and_emotional_support,1.0,,RT @VMiguelG: Sending all my good thoughts and prayers to everyone who was affected by the magnitude 8.2 earthquake in Chile_ô» stay strong. äó_
'451187884692086784',871686942,False,finalized,3,1/30/2016 17:49:10,sympathy_and_emotional_support,0.6857,,"#ChicserLivestream  #TeamChicser #PrayForChile @ranzkyle @ranzkyle @owyposadas PLEASE GREET ME , PRETTY PLEASE :(( 8"
'451187886163886081',871686944,False,finalized,3,1/30/2016 18:09:14,not_related_or_irrelevant,1.0,,WHO RUN THE WORLD?! à_é6
'451187886566547456',871686945,False,finalized,3,1/30/2016 18:06:25,not_related_or_irrelevant,1.0,,@NiallOfficial Hi baby how are you? I've just arrived from school and i wanted to say that i love u so much à_Š5äÖ_¥Ÿà_Š9
'451187895034863616',871686949,False,finalized,3,1/30/2016 17:56:55,not_related_or_irrelevant,1.0,,Classic shit (@ Starbucks Coffee w/ 2 others) http://t.co/4foPc1w2Cm
'451187896276365312',871686950,False,finalized,3,1/30/2016 18:02:37,not_related_or_irrelevant,0.6944,,"For #german people from #Aracaju, #Brazil : #Adidas Originals #Nastase #Player #Track top http://t.co/zKIGkSy1LX http://t.co/nQKbupTJoR"
'451187896410570752',871686951,False,finalized,3,1/30/2016 17:51:37,not_related_or_irrelevant,0.6774,,If you didn't ask me about the earthquake in Chile then you not my homie
'451187898654949376',871686953,False,finalized,3,1/30/2016 18:17:10,sympathy_and_emotional_support,0.6579,,RT @PaulStanleyLive: Thinking about the people of Chile today. #PrayForChile Text CHILE to 864833 to Have One-Time $10 Donation to @UnitedWäó_
'451187901767110657',871686954,False,finalized,3,1/30/2016 18:08:42,not_related_or_irrelevant,0.6579,,#FuerzaValpo @ladygaga our country needs your help #PRAYFORCHILE
'451187903423868928',871686956,False,finalized,3,1/30/2016 17:59:58,not_related_or_irrelevant,1.0,,@kellanlutz kellan Follow me please ä»«I Love Youä»«
'451187903951933440',871686957,False,finalized,3,1/30/2016 17:57:04,not_related_or_irrelevant,1.0,,Chinese eyes #girls #unab #university #universidadandresbello #Chile #santiago http://t.co/ZwHzN94YmD
'451187906854793216',871686958,False,finalized,3,1/30/2016 17:55:03,sympathy_and_emotional_support,0.6757,,"RT @MaestrouzyPlus: You're already better off if you're reading this, so just take a minute and think about the people less unfortunate thaäó_"
'451187907613949952',871686960,False,finalized,3,1/30/2016 18:09:14,not_related_or_irrelevant,1.0,,"@ddlovato  Thanks Demi, TE AMO from CHILE"
'451187909568520192',871686964,False,finalized,3,1/30/2016 18:28:39,not_related_or_irrelevant,1.0,,Kentucky - Wisconsin en ESPN
'451187910964809729',871686965,False,finalized,3,1/30/2016 18:16:42,not_related_or_irrelevant,1.0,,"@gaboobie Gabi à_ŠA I lov your videos so much,  You're such a big inspiration to me :3 ! I really wanna meet you soon!"
'451187912177385473',871686966,False,finalized,3,1/30/2016 18:14:13,not_related_or_irrelevant,0.7143,,"Don't worry about a thing, cause every little thing is gonna be alright"
'451187912298987520',871686967,False,finalized,3,1/30/2016 17:51:23,sympathy_and_emotional_support,0.6765,,"God bless Chile #PrayForChile, God safe Indonesia (Bali) and all province, God beside we, God loves we *67"
'451187914794622976',871686970,False,finalized,3,1/30/2016 17:56:06,sympathy_and_emotional_support,1.0,,RT @duolay: #PrayForSouthKorea #PrayForSinabung #PrayForMH370 #PrayForFlores #PrayForUkraine #PrayForNigeria #PrayForChile #PrayForTheWorld
'451187921517703168',871686973,False,finalized,3,1/30/2016 18:22:42,not_related_or_irrelevant,1.0,,RT @KCIVC: #YAPSA visitors from #Argentina and #Chile learning about coffee roasting on a @TheRoasterie tour @WorldLearning http://t.co/8Gsäó_
'451187926664495104',871686977,False,finalized,3,1/30/2016 18:11:01,sympathy_and_emotional_support,1.0,,"I hope you all are doing fine, Stay strong _ôÍ´ #PrayForChile"
'451187936298422272',871686984,False,finalized,3,1/30/2016 18:25:22,not_related_or_irrelevant,1.0,,@DerekHarmsworth @IAmByks I was at VIII and 13. There's your inconsistencies right there! :-)
'451187944649281538',871686987,False,finalized,3,1/30/2016 17:56:06,sympathy_and_emotional_support,1.0,,RT @kheshisantos: another country needs our help and prayers. let's help them to the extent of what we can offer. #PrayForChile
'451187962298908673',871687003,False,finalized,3,1/30/2016 18:09:00,sympathy_and_emotional_support,1.0,,"RT @AgnesMonicaIndo: Sending prayers, love and light to the people of Chile. #PrayForChile http://t.co/x3Gotaudd3"
'451187963758534656',871687004,False,finalized,3,1/30/2016 17:59:04,sympathy_and_emotional_support,0.6774,,"#PrayForBisi becos she got expelled? No offense, bt did u pray 4 Boko Haram today? Did u pray 4 Chile? 8.2 Magnitude earthquake is no joke!"
'451187964216111104',871687005,False,finalized,3,1/30/2016 17:56:55,sympathy_and_emotional_support,1.0,,Be strong. God bless! #PrayForChile
'451187968263192576',871687009,False,finalized,3,1/30/2016 17:50:09,not_related_or_irrelevant,1.0,,"I'm at CC @PlazaSanMiguel (San Miguel, Lima) w/ 15 others http://t.co/0mKbaPEvEO"
'451187973590364160',871687011,False,finalized,3,1/30/2016 18:50:27,sympathy_and_emotional_support,0.6944,,"RT @RealLouisAndre: Sending out all my support for all people in #Chile all the prayers are with you, also u can donate @RedCross #PrayForCäó_"
'451187975192580097',871687012,False,finalized,3,1/30/2016 18:02:37,not_related_or_irrelevant,1.0,,"""@PhotoBank_: @AlmasGemelasone @VUELVEUTOPICO4 @MariaBoedeker http://t.co/74ZB6ybw0V"" Friendship"
'451187979860836352',871687014,False,finalized,3,1/30/2016 18:17:53,sympathy_and_emotional_support,1.0,,"May Allah keep chlileans safe, Fuerza Chile #ChileEarthquake #tsunami"
'451187985938403328',871687017,False,finalized,3,1/30/2016 18:07:32,not_related_or_irrelevant,1.0,,RT @RodneyBrownsir: Simply #Street #culture ! #Adidas Originals #Chile 1982 #Jersey http://t.co/V2cRcrxphw http://t.co/2S5WpDh08r
'451187987641294848',871687020,False,finalized,3,1/30/2016 18:02:37,not_related_or_irrelevant,1.0,,@zaynmalik ä»« Thanks for always making me smile:) Thanks for to be my lifebelt. Please Follow MeäÖ¿ Because I love you so muchä»ç  x1306
'451187993576230912',871687023,False,finalized,3,1/30/2016 17:59:01,sympathy_and_emotional_support,1.0,,Please god stop all these #earthquake  in Chile #PrayForChile _ô»_ô»_ô»_ô»
'451187995736276992',871687025,False,finalized,3,1/30/2016 18:06:25,sympathy_and_emotional_support,1.0,,"RT @anealjoshua: An 8.1 earthquake just hit Chile causing a tsunami, sending prayers and good vibes their way."
'451187998022205440',871687028,False,finalized,3,1/30/2016 18:10:12,sympathy_and_emotional_support,0.6970000000000001,,This is pretty sweet... here is an animation of what the Chile tsunami looked like crossing the Pacific. https://t.co/ZtwuEkiI6X
'451188002010570753',871687030,False,finalized,3,1/30/2016 18:50:27,sympathy_and_emotional_support,1.0,,RT @THE_REAL_DESPO: 8.2 is serious!!.God bless Chile &amp; lets hope the tsunami is just a warning &amp; stays that way
'451188024978993153',871687041,False,finalized,3,1/30/2016 17:55:58,sympathy_and_emotional_support,1.0,,RT @ForeverLeviner: #PrayForChile I hope you are all safe ! My positive thoughts and prayers go out to all of you !
'451188029256790016',871687044,False,finalized,3,1/30/2016 18:08:42,sympathy_and_emotional_support,1.0,,RT @Ms_NJRealtor: Thoughts and prayers for the people of Chile after a massive eartquake overnight.  #ChileEarthquake
'451188030875770880',871687046,False,finalized,3,1/30/2016 18:02:37,sympathy_and_emotional_support,1.0,,"RT @KC_Prasanna: Thoughts &amp; prayers - A 8.2 richter #earthquake in #Chile claims lives, triggers #tsunami  | http://t.co/SOaeAZwJiJ http://äó_"
'451188032247324672',871687048,False,finalized,3,1/30/2016 18:09:14,not_related_or_irrelevant,1.0,,Ghost whisperer y ncis ä»«
'451188032498962432',871687049,False,finalized,3,1/30/2016 17:49:10,not_related_or_irrelevant,0.6857,,Shes complaining about her back but you know that would hurt less if you would stop sitting all day in your bed while watching tv and using
'451188033342025729',871687050,False,finalized,3,1/30/2016 18:09:07,sympathy_and_emotional_support,1.0,,"Poor people of #Chile , God have mercy on them."
'451188033766043648',871687051,False,finalized,3,1/30/2016 18:19:36,sympathy_and_emotional_support,1.0,,"RT @KendraWilkinson: Sending all of my love, heart, prayers, hopes, thoughts and energy to Chile. Please be safe and ok. #PrayForChile"
'451188034403201025',871687053,False,finalized,3,1/30/2016 17:51:00,not_related_or_irrelevant,0.6857,,RT @profesortbaker: 8.3 #ChileEarthquake 5thLargest #RT ä´_ä__http://t.co/rwO2RVPIlväÖƒ http://t.co/snzNvAgh4s #ASMSG #IAN1 #IARTG #Amazonprime häó_
'451188035787292673',871687054,False,finalized,3,1/30/2016 18:14:53,sympathy_and_emotional_support,1.0,,"friends, please #PrayForChile and its survivors during their time of tribulation and need"
'451188036282241026',871687055,False,finalized,3,1/30/2016 17:59:04,sympathy_and_emotional_support,0.6774,,#PrayForChile #Chile #earthquake #ChileEarthquake #FuerzaNorteDeChile Hitmaker Ryan Tedder's rules of pop
'451188049733771265',871687062,False,finalized,3,1/30/2016 18:50:27,not_related_or_irrelevant,0.6944,,"RT @HumanityRoad: via @biobio  professionals (doctors, nurses, technicians, etc..) are requested at Iquique hospital #Iquique #Chile #earthäó_"
'451188051071762432',871687063,False,finalized,3,1/30/2016 17:51:11,not_related_or_irrelevant,1.0,,It takes a little time but you should see him when he shines..
'451188053626064896',871687065,False,finalized,3,1/30/2016 17:55:03,sympathy_and_emotional_support,1.0,,Stay strong people there in Chile! God is beside us! Keep your hopes and faith up! We'll be here by your side praying you all! #PrayForChile
'451188055186374656',871687068,False,finalized,3,1/30/2016 18:03:51,sympathy_and_emotional_support,0.6667,,"@Harry_Styles Can you send a message of force to Chile? I'm of Arica, place of the earthquake and we need a lot of good energy. Thank you_ôë_"
