TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,nRetweets,nLikes,Source,isRetweet,Text,InfoSource,InfoType,Informativeness,DeltaSeconds
396317671035129856,Fri Nov 01 16:47:50 +0000 2013,377,2785,True,29606,3838,1,1,0,False,8,0,Client Web,True,RT @AustinCrossCBS: Reports saying a TSA agent and the shooting suspect have been shot. #LAX,Media,Affected individuals,Related and informative,1094
396317725556887552,Fri Nov 01 16:48:03 +0000 2013,1036,874,True,184937,3361,0,1,0,False,28,0,MobileApp,True,RT @LASportsRadio: Some guy just got into the LAX airport with a rifle.  Last week LAX security confiscated my hair gel.,Media,Other Useful Information,Related and informative,1107
396318216299229184,Fri Nov 01 16:50:00 +0000 2013,1466,1029,True,7416,3300,2,2,0,False,71,0,Client Web,True,RT @WLTX: #BREAKING: Gunfire reported Los Angeles airport (#LAX) terminal 3. Pic via Fox Sports reporter @foxsportsreiter http://t.co/cbPt6…,Media,Other Useful Information,Related and informative,1224
396318312759455744,Fri Nov 01 16:50:23 +0000 2013,24867,1343,False,73463,3242,1,2,1,True,38,0,TweetDeck,True,"RT @ABC7News: JUST IN per @911LAPD: Police are responding to a ""major incident"" at #LAX. http://t.co/sCgUph2DnU",Media,Affected individuals,Related and informative,1247
396318430229315584,Fri Nov 01 16:50:51 +0000 2013,1979215,1444,True,179205,3382,0,0,1,True,18,2,TweetDeck,False,LAX Airport evacuated after reports of shooting http://t.co/RxZrFn8d1Q,Media,Infrastructure and utilities,Related and informative,1275
396318660887064577,Fri Nov 01 16:51:46 +0000 2013,62,176,True,977,2624,1,1,0,False,101,0,MobileApp,True,RT @CBCAlerts: Reports of gunfire at the Los Angeles airport. Police say 'major incident' underway. No word on victims. #LAX,Media,Caution and advice,Related and informative,1330
396318828675616768,Fri Nov 01 16:52:26 +0000 2013,1294,1367,False,11886,2747,3,2,1,False,2,0,TweetDeck,True,RT @KIRO7Seattle: RT @CBSLA: #BREAKING: #LAPD: Incident Reported In Terminal 3 At #LAX. http://t.co/qkNvtvOLpp,Media,Affected individuals,Related and informative,1370
396319034205274113,Fri Nov 01 16:53:15 +0000 2013,399,165,True,10398,3978,0,0,0,False,0,0,Tweetbot,False,LAX Airport being evacuated. Shots fired. Boo.,Outsiders,Other Useful Information,Related and informative,1419
396319071966208001,Fri Nov 01 16:53:24 +0000 2013,24834,26153,False,158180,3446,2,0,0,False,1,0,MobileApp,False,Good heavens! Hope all tuns out well at #LAX Please stay safe everyone. Also AVOID LAX airport right now! #Terminal3,Outsiders,Sympathy and support,Related - but not informative,1428
396319248101822464,Fri Nov 01 16:54:06 +0000 2013,15068,237,False,81464,3164,0,0,1,True,0,0,TweetDeck,False,"DEVELOPING: There has been an ""incident"" at Los Angeles Intl Airport. Reports are there was a shooting | http://t.co/t65AUJwquP",Media,Other Useful Information,Related and informative,1470
396319302619394049,Fri Nov 01 16:54:19 +0000 2013,65,135,True,2636,1884,2,2,0,False,71,0,Client Web,True,RT @WLTX: #BREAKING: Gunfire reported Los Angeles airport (#LAX) terminal 3. Pic via Fox Sports reporter @foxsportsreiter http://t.co/cbPt6…,Media,Other Useful Information,Related and informative,1483
396319382345097216,Fri Nov 01 16:54:38 +0000 2013,8729,1007,False,237700,1965,0,1,0,False,5,0,OtherSite,True,RT @pornlaw: Shooting at LAX... TSA employee shot. News is reporting that the shooter might have a machine gun/assault rifle....,Media,Affected individuals,Related and informative,1502
396319390729138176,Fri Nov 01 16:54:40 +0000 2013,505,2730,False,12129,3405,1,2,0,False,6,0,MobileApp,True,RT @katemather: En route to #LAX. Updates as they come @LANow.,Media,Not applicable,Related - but not informative,1504
396319441031811072,Fri Nov 01 16:54:52 +0000 2013,401,924,False,32109,3350,0,1,1,False,37,0,Client Web,True,RT @thinkprogress: Early reports indicate there were two victims down in Terminal 3 at LAX shooting http://t.co/GORdwvqYdS,Media,Affected individuals,Related and informative,1516
396319445259284481,Fri Nov 01 16:54:53 +0000 2013,23,76,False,667,2521,0,1,1,False,41,0,MobileApp,True,RT @thinkprogress: REPORT: Shooting at Los Angeles airport http://t.co/A9Ad45coky,Media,Affected individuals,Related and informative,1517
396319692694233088,Fri Nov 01 16:55:52 +0000 2013,1793,2821,True,262506,2774,1,1,0,False,3,0,MobileWeb,True,RT @CaptDaveOnAir: Reports of man with rifle opened fire in terminal 3 at #LAX,Outsiders,Affected individuals,Related and informative,1576
396319856275906560,Fri Nov 01 16:56:31 +0000 2013,1385,2166,True,22709,3526,1,0,0,False,1,0,MobileApp,False,"How did he get a rifle past security? He SHOT his way through, obviously. #LAX",Outsiders,Other Useful Information,Related - but not informative,1615
396320065982705665,Fri Nov 01 16:57:21 +0000 2013,720,231,False,91891,3327,1,0,1,False,0,0,OtherSite,False,#LAX: Passengers at Terminal 3 of Los Angeles airport evacuated shortly after 9 am local time http://t.co/EqIBSayi5g http://t.co/3Lmnjdv6Wq,Media,Affected individuals,Related and informative,1665
396320086950019072,Fri Nov 01 16:57:26 +0000 2013,1924,5002,False,191728,2116,0,2,1,False,2,0,MobileApp,True,"RT @EdJoyce: Los Angeles Airport Police Friday confirmed a shooting took place in Terminal 3 at LAX. Via @CBSLA 
http://t.co/ow4OlbjxZS #br…",Media,Affected individuals,Related and informative,1670
396320099537137664,Fri Nov 01 16:57:29 +0000 2013,383,543,False,1918,3360,1,1,0,False,4,0,MobileApp,True,RT @GeekNation: Early reports of a shooting at LAX. Terminal being evacuated and all flights postponed.  #LAX,Media,Caution and advice,Related and informative,1673
396320158261592065,Fri Nov 01 16:57:43 +0000 2013,4781,4739,True,160418,3237,0,1,0,False,193,0,MobileApp,True,RT @NBCNews: More: Two victims shot by suspect in LAX reportedly using a rifle,Media,Affected individuals,Related and informative,1687
396320305083211776,Fri Nov 01 16:58:18 +0000 2013,464,289,True,5144,2193,0,0,0,False,0,5,MobileApp,False,"My dad and my uncle spend so much time at the airport, I'm so thankful they were both home and safe during the LAX shooting",Outsiders,Sympathy and support,Related - but not informative,1722
396320422507315200,Fri Nov 01 16:58:46 +0000 2013,354,478,False,28795,1760,0,2,1,False,11,0,Client Web,True,RT @Mediaite: WATCH LIVE: Terminal 3 Evacuated After Shooting Incident Reported at LAX Airport http://t.co/nCkHRaYmZs via @mediaite,Media,Other Useful Information,Related and informative,1750
396320472864129024,Fri Nov 01 16:58:58 +0000 2013,19038,5824,True,159472,3499,0,2,0,False,92,0,OtherSite,True,"RT @msnbc: BREAKING: Reports of shots fired at LAX Airport, says senior government official. Stay with @msnbc for the latest.",Media,Affected individuals,Related and informative,1762
396320976155475968,Fri Nov 01 17:00:58 +0000 2013,1969589,1914,False,218273,3174,0,1,0,True,127,0,Client Web,True,RT @PzFeed: BREAKING NEWS: AT LEAST 2 PEOPLE SHOT AT LAX AIRPORT TERMINAL 3. SUSPECT USED A RIFLE. MAJOR CRIME SCENE.,Media,Affected individuals,Related and informative,1882
396320992936460288,Fri Nov 01 17:01:02 +0000 2013,485,274,True,8686,2352,0,2,0,False,77,0,Client Web,True,RT @nbcnightlynews: BREAKING: Shooting reported at Los Angeles Int'l Airport Terminal 3; WATCH LIVE coverage via @NBCLA http://t.co/x1nQ14V…,Media,Caution and advice,Related and informative,1886
396321081021435905,Fri Nov 01 17:01:23 +0000 2013,596,836,False,26470,3102,0,1,0,False,589,0,Client Web,True,RT @LANow: LAX shooting: 1 TSA agent has been shot and a suspect has been wounded according to sources. http://t.co/6LqVr2AoG4,Media,Affected individuals,Related and informative,1907
396321135538606080,Fri Nov 01 17:01:36 +0000 2013,21194,266,True,2771,2589,1,0,0,True,2,0,MobileApp,False,"KTLA news reporting shooting victim at LAX appears to be TSA agent. Anchor: Not clear motive or number of suspects. ""Rapidly unfolding"" #LAX",Media,Affected individuals,Related and informative,1920
396321395581272064,Fri Nov 01 17:02:38 +0000 2013,1962,2128,False,21139,2312,0,1,0,False,1064,0,MobileApp,True,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Government,Other Useful Information,Related and informative,1982
396321684992434176,Fri Nov 01 17:03:47 +0000 2013,1474,1730,True,61220,1920,1,1,0,False,5,0,MobileApp,True,RT @News1130radio: UPDATE: There are unconfirmed reports a TSA agent was shot at #LAX. Terminals evacuated.,Media,Affected individuals,Related and informative,2051
396321693368856576,Fri Nov 01 17:03:49 +0000 2013,566,470,True,8895,3211,0,0,0,False,0,2,MobileApp,False,Thoughts and prayers to any possible victims at LAX,Outsiders,Sympathy and support,Related - but not informative,2053
396321735340867585,Fri Nov 01 17:03:59 +0000 2013,3459,964,True,61137,2291,1,0,0,False,2,0,MobileApp,False,Thoughts and prayers go out to everyone involved in the ongoing shooting at the LAX Airport. Unfortunate  situation! #StayStrong,Outsiders,Sympathy and support,Related - but not informative,2063
396321789858836480,Fri Nov 01 17:04:12 +0000 2013,277,259,False,19001,3271,0,1,0,False,7,0,MobileApp,True,RT @IglooMediaBase: Shots fired at the LAX international airport which is now being evacuated,Media,Caution and advice,Related and informative,2076
396322108625936384,Fri Nov 01 17:05:28 +0000 2013,112554,8785,True,46025,3554,0,1,0,True,1064,0,TweetDeck,True,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Government,Other Useful Information,Related and informative,2152
396322142184169472,Fri Nov 01 17:05:36 +0000 2013,1024,2257,True,3321,2863,1,3,0,False,22,0,MobileApp,True,RT @USATODAY: MT @911LAPD: “@CHPsouthern: Avoid #LAX at this time. Century Blvd. closed prior to airport entrance. Call airline for info” #…,Media,Infrastructure and utilities,Related and informative,2160
396322255434960897,Fri Nov 01 17:06:03 +0000 2013,1457,1296,True,15810,2666,1,1,1,False,13,0,Client Web,True,"RT @kron4news: BREAKING: LAPD say shots were fired at #LAX, multiple people injured. http://t.co/SIXzgjJ2S8",Media,Affected individuals,Related and informative,2187
396322683257774081,Fri Nov 01 17:07:45 +0000 2013,321,79,True,738,1800,2,3,0,False,3,0,MobileApp,True,RT @RickMontanez: #BREAKING: Witness on-air now on @abc7 says he heard three shots at #LAX. Live coverage on @abc30's website. http://t.co/…,Eyewitness,Affected individuals,Related and informative,2289
396322691629977600,Fri Nov 01 17:07:47 +0000 2013,217420,82,False,34240,3349,2,0,1,False,0,1,OtherSite,False,Shooting Prompts Evacuation Of Terminal 3 At #LAX http://t.co/Ysrnvk8nlP #NEWS,Media,Infrastructure and utilities,Related and informative,2291
396322989416800258,Fri Nov 01 17:08:58 +0000 2013,658,574,False,20897,2312,0,1,0,False,118,0,MobileApp,True,"RT @PzFeed: SHOOTING AT LAX AIRPORT:
-AT LEAST 2 PEOPLE SHOT
-8-10 SHOTS FIRED
-SUSPECT HAD A RIFLE
-TERMINAL 3 EVACUATED",Media,Affected individuals,Related and informative,2362
396323056534421504,Fri Nov 01 17:09:14 +0000 2013,1240,1463,True,36855,3387,1,0,0,False,0,0,MobileApp,False,Trying to find out what happened at #LAX. Apparently there was a shooting,Outsiders,Other Useful Information,Related - but not informative,2378
396323064935227393,Fri Nov 01 17:09:16 +0000 2013,678,1173,False,19616,3262,1,1,1,False,13,0,Client Web,True,RT @W7VOA: #LAX is NOT shut down. You can listen to various tower/ground control traffic here: http://t.co/A5NzFx7Jee,Media,Infrastructure and utilities,Related and informative,2380
396323396264660993,Fri Nov 01 17:10:35 +0000 2013,234,16,True,13393,3321,1,0,1,False,0,0,Instagram,False,Hope u r not trying to fly in or out of #LAX right now...shots fired at security check point right… http://t.co/07Kh3H0M6D,Eyewitness,Sympathy and support,Related and informative,2459
396323685671264256,Fri Nov 01 17:11:44 +0000 2013,4141,1017,True,5993,3345,1,1,0,True,0,0,Client Web,False,"CNN Airport officials said a police incident began about 9:30 a.m. at Terminal 3 at #LAX, airport spokeswoman @News12LI",Media,Affected individuals,Related and informative,2528
396323811521736704,Fri Nov 01 17:12:14 +0000 2013,1026,2518,True,51686,3396,0,1,0,False,1,0,MobileApp,True,RT @RobertTaylors: Shooting Reported at Los Angeles International Airport: There are reports of a shooting incident Friday mornin... http:/…,Media,Other Useful Information,Related and informative,2558
396323983475609600,Fri Nov 01 17:12:55 +0000 2013,886,935,True,74434,1917,0,2,0,False,13,0,MobileApp,True,RT @ScottHanson: Shooting at LAX.  Terrible.  Hope the authorities got shooter immediately.  Many @nflnetwork colleagues flying back to LAX…,Outsiders,Sympathy and support,Related - but not informative,2599
396324021211762688,Fri Nov 01 17:13:04 +0000 2013,87,1776,True,5342,2013,1,1,0,False,21,0,MobileApp,True,RT @grasswire: #LAX UPDATE: Several people have been shot according to LAPD police scanner. Citywide tactical alert declared,Government,Affected individuals,Related and informative,2608
396324054774599680,Fri Nov 01 17:13:12 +0000 2013,2167,2708,True,47280,3587,1,2,0,False,0,0,UnofficialApps,False,"RT @nypost: ""TSA person yells there is someone shooting. We sprint into runway"" - #LAX eyewitness accounts from @jforstrom...",Media,Affected individuals,Related and informative,2616
396324432278716416,Fri Nov 01 17:14:42 +0000 2013,1448,856,True,247118,3332,1,1,0,False,0,0,TweetDeck,False,RT @Michael_Tonge: Prayers up.. Jeez. #laxshooting,Outsiders,Sympathy and support,Related - but not informative,2706
396324470022864896,Fri Nov 01 17:14:51 +0000 2013,7095,7797,True,236436,2611,1,2,0,False,2,0,Tablet,True,"RT @BradLtv: #LAX UPDATE: Ground stop now in effect for traffic arriving at Los Angeles Int'l Airport, FAA says -@nbcnightlynews",Government,Infrastructure and utilities,Related and informative,2715
396324549710839809,Fri Nov 01 17:15:10 +0000 2013,17192,9836,True,17735,3536,1,3,0,True,17,0,MobileApp,True,RT @CBSEveningNews: NOW: We're on the air for a @CBSNews special report on the #LAXShooting. @JeffGlor anchors.,Media,Other Useful Information,Related - but not informative,2734
396324570682372096,Fri Nov 01 17:15:15 +0000 2013,4747,829,True,8625,3310,1,0,0,False,0,0,MobileApp,False,@BloombergNews reports FAA has suspended flights into LAX. #LAXShooting,Media,Infrastructure and utilities,Related and informative,2739
396324683924008961,Fri Nov 01 17:15:42 +0000 2013,10034,4197,True,55527,2991,2,0,0,True,6,4,Client Web,False,"If you #Follow #LAX make sure you are RT official guidance; verify x 2, tweet once.",Not labeled,Not labeled,Not related,2766
396324801360322560,Fri Nov 01 17:16:10 +0000 2013,2621,1530,False,74777,2312,0,1,0,False,0,0,MobileApp,False,2nd shooter-WTF?? @LAScanner: LAX *Update: Report of 2nd suspected shooter in custody. LAFD reports total of 4 GSW patients at this time.,Outsiders,Affected individuals,Related and informative,2794
396324805554622464,Fri Nov 01 17:16:11 +0000 2013,6825,4850,True,25965,3864,1,0,1,True,0,0,MobileApp,False,Reports: TSA agent and alleged gunman wounded in shooting at Los Angeles Airport. #LAX http://t.co/b2JGQEhgSO,Media,Affected individuals,Related and informative,2795
396324830725033985,Fri Nov 01 17:16:17 +0000 2013,5093,4141,False,103690,3484,2,1,0,False,0,0,Tablet,False,#FAA halts flights heading into #LAX (@KTVU),Government,Infrastructure and utilities,Related and informative,2801
396324956537368576,Fri Nov 01 17:16:47 +0000 2013,783,1479,True,15586,2639,2,0,0,False,0,0,MobileApp,False,#BREAKING NEWS: CBS REPORTS A SECOND ARMED MAN IN CUSTODY AT #LAX AIRPORT.,Media,Other Useful Information,Related and informative,2831
396325015273996288,Fri Nov 01 17:17:01 +0000 2013,3169,682,True,11969,3323,0,1,1,False,1,0,Client Web,False,"RT @ABC Full story: Several people shot at LAX, one suspect in custody http://t.co/3fl59B4Gg1",Media,Affected individuals,Related and informative,2845
396325057204465664,Fri Nov 01 17:17:11 +0000 2013,11,119,True,938,1764,2,0,0,False,0,0,OtherSite,False,Shooting at LAX Terminal 3. #LAX #Shooting,Media,Other Useful Information,Related and informative,2855
396325107569672192,Fri Nov 01 17:17:23 +0000 2013,752,910,False,2962,2839,0,1,0,False,1,0,MobileApp,True,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.,Outsiders,Sympathy and support,Related - but not informative,2867
396325115949883392,Fri Nov 01 17:17:25 +0000 2013,778172,686,True,208696,3731,1,1,1,True,23,0,TweetDeck,True,RT @Telegraph: Watch live: Los Angeles International Airport evacuated after shots fired http://t.co/CeCBbTFdzF #LAX,Media,Infrastructure and utilities,Related and informative,2869
396325174641172480,Fri Nov 01 17:17:39 +0000 2013,2992,4426,True,50989,4073,0,0,1,False,0,0,OtherSite,False,LAX airport evacuated after shooting \\ Circa \\  http://t.co/tGhJAaBj8M,Media,Infrastructure and utilities,Related and informative,2883
396325174657552384,Fri Nov 01 17:17:39 +0000 2013,449,1654,True,18686,3130,0,1,0,False,205,0,MobileApp,True,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Media,Affected individuals,Related and informative,2883
396325199827988480,Fri Nov 01 17:17:45 +0000 2013,1010,1021,False,691,3018,1,0,1,False,1,0,UnofficialApps,False,LAX shooting: Gunman opens fire inside Los Angeles Internationa Airport Terminal 3 http://t.co/ig60g3z1W4 #BreakingNews,Media,Affected individuals,Related and informative,2889
396325233394581504,Fri Nov 01 17:17:53 +0000 2013,3556,3540,True,117199,2459,1,0,0,False,0,0,Client Web,False,"#CCOT Shooting at LAX. 2 suspects in custody. 3 victims, per CBS news! Suspects in custody wearing camouflage clothing targeted TSA agents!",Media,Affected individuals,Related and informative,2897
396325518573703168,Fri Nov 01 17:19:01 +0000 2013,233,299,True,3976,2120,0,0,1,False,0,0,Client Web,False,"LAX Shooting: Officials Confirm 'Incident' At Airport, Witnesses Hear Gunshots: http://t.co/PZojzPXpHf",Media,Other Useful Information,Related and informative,2965
396325535376101376,Fri Nov 01 17:19:05 +0000 2013,299,405,True,16244,2372,0,2,0,False,130,0,MobileApp,True,RT @nbcnightlynews: LATEST: Suspect pulled out rifle and shot document checker at TSA checkpoint at LAX - @PeteWilliamsNBC reports,Media,Affected individuals,Related and informative,2969
396325573099651072,Fri Nov 01 17:19:14 +0000 2013,1142,563,False,35786,2624,0,1,1,False,38,0,Client Web,True,RT @BuzzFeed: There Are Reports Of A Shooting At Los Angeles International Airport http://t.co/9TgunRXajQ,Media,Other Useful Information,Related and informative,2978
396325661213982720,Fri Nov 01 17:19:35 +0000 2013,91221,676,True,66469,3586,0,0,1,True,3,0,UnofficialApps,False,BREAKING: Reports of Shooting at LAX airport http://t.co/9kPRc4qxih ^nk,Media,Affected individuals,Related and informative,2999
396325740871827456,Fri Nov 01 17:19:54 +0000 2013,111,623,True,53596,1988,1,1,1,False,34,0,MobileApp,True,RT @RT_com: #LAX UPDATE: At least two people shot in Los Angeles airport  http://t.co/eUIMXsS0KA,Media,Affected individuals,Related and informative,3018
396325766038056962,Fri Nov 01 17:20:00 +0000 2013,280,100,False,2399,3147,1,0,0,False,0,0,MobileApp,False,Thoughts are with all those affected by #LAXShooting - just senseless!,Outsiders,Sympathy and support,Related - but not informative,3024
396325774455627776,Fri Nov 01 17:20:02 +0000 2013,735,4024,True,32628,3113,0,1,0,False,205,0,MobileApp,True,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Media,Affected individuals,Related and informative,3026
396325787043106816,Fri Nov 01 17:20:05 +0000 2013,368,210,False,5321,2863,0,0,1,False,0,0,Facebook,False,Shootings at Los Angeles International Airport inside Terminal 3 this morning; at least one TSA employee among... http://t.co/ZB8l4ZUekF,Media,Affected individuals,Related and informative,3029
396325912871849984,Fri Nov 01 17:20:35 +0000 2013,63,285,False,1920,2344,1,0,0,False,0,0,Client Web,False,crazy shooting at #LAX,Outsiders,Other Useful Information,Related - but not informative,3059
396325942215200768,Fri Nov 01 17:20:42 +0000 2013,3018,1138,False,22428,2272,1,1,0,True,0,0,Client Web,False,"Brandvæsnet har gjort klar til flere sårede i #LAX. Rød er til alvorligt sårede, grøn til lettere - via @cnnbrk http://t.co/NaQxrNmx3Q",Not labeled,Not labeled,Not applicable,3066
396325979951333378,Fri Nov 01 17:20:51 +0000 2013,4,40,False,73,1679,0,1,0,False,1064,0,MobileApp,True,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Business,Affected individuals,Related and informative,3075
396326026093268992,Fri Nov 01 17:21:02 +0000 2013,2223,3,False,109471,1695,2,1,0,False,5,0,OtherSite,True,RT @Jay_aRe76: I smell another #falseflag #LAX,Not labeled,Not labeled,Not related,3086
396326323892649984,Fri Nov 01 17:22:13 +0000 2013,7849,592,True,6481,3017,2,0,0,False,1,0,MobileApp,False,#LAX son of a bitch deserves to be hung by the balls and tortured one body part at a time till he finally dies  😡🔪🔫 #angry,Outsiders,Not applicable,Related and informative,3157
396326328074399744,Fri Nov 01 17:22:14 +0000 2013,826,350,False,99137,3230,0,0,1,False,0,0,OtherSite,False,"Shots fired at LAX, airport evacuated: ABC7 in Los Angeles reports that a TSA employee was shot at a security... http://t.co/QbF0KOtN7s",Media,Affected individuals,Related and informative,3158
396326453932851200,Fri Nov 01 17:22:44 +0000 2013,325,629,False,22661,2639,1,0,0,False,0,0,Client Web,False,It's always awesome to hear about a shooting at an airport you're scheduled to fly to within the month. #LAX,Outsiders,Not applicable,Related - but not informative,3188
396326609118322688,Fri Nov 01 17:23:21 +0000 2013,189,132,False,15148,2274,1,1,1,False,56,0,MobileApp,True,"RT @GlobalGrindNews: UPDATE: Shooting has ended, 2nd suspect taken into custody. More details to come... http://t.co/vRItUdL8uY #LAXshooting",Media,Other Useful Information,Related and informative,3225
396326701392994304,Fri Nov 01 17:23:43 +0000 2013,2502,3154,True,148934,3355,1,1,0,False,35,0,Client Web,True,RT @JUDiJAiKRAZi: Prayers going out to the victims at #LAX 🙌❤,Outsiders,Sympathy and support,Related - but not informative,3247
396326705599508480,Fri Nov 01 17:23:44 +0000 2013,349,552,True,6783,3249,0,1,1,False,49,0,MobileApp,True,"RT @ABCWorldNews: MORE: Three people shot, suspect in custody in Los Angeles airport shooting http://t.co/6Y6SOtBdiy",Media,Affected individuals,Related and informative,3248
396326722347761664,Fri Nov 01 17:23:48 +0000 2013,2374,2630,False,155666,3591,1,2,1,False,2,0,Tablet,True,RT @THECOUNTnews: PHOTO: TSA AGENT SHOT IN CHEST! #LAXSHOOTING  http://t.co/GtmFrXDHla via @TheCountNews,Media,Affected individuals,Related and informative,3252
396326747538333696,Fri Nov 01 17:23:54 +0000 2013,3796,4335,True,36301,3064,0,2,0,False,21,0,Client Web,True,"RT @ThisIsFusion: 3 people shot at LAX, suspect in custody via @ABC",Media,Affected individuals,Related and informative,3258
396326869169352704,Fri Nov 01 17:24:23 +0000 2013,1585,1989,False,8165,2521,0,1,1,False,0,0,UnofficialApps,False,"RT @VibeMagazine: BREAKING: Gunman shoots several people at LAX, one suspect reportedly in custody http://t.co/RqRSWA7rgc",Media,Affected individuals,Related and informative,3287
396326944662241280,Fri Nov 01 17:24:41 +0000 2013,4766,849,False,120030,3347,1,0,0,False,0,1,TweetDeck,False,Hasta el momento no hay información oficial sobre el #LAX. Los rumores es que hay un sospechoso detenido pero se cree que hay más implicados,Not labeled,Not labeled,Not applicable,3305
396327221494702080,Fri Nov 01 17:25:47 +0000 2013,1560,2250,False,8938,2001,1,1,1,False,4,0,MobileApp,True,RT @detroitnews: Live video and Storify coverage: Shots reportedly fired at Los Angeles airport. #LAX http://t.co/W0ZK9MIEee,Media,Other Useful Information,Related and informative,3371
396327338927222784,Fri Nov 01 17:26:15 +0000 2013,565,563,True,31698,2560,0,0,1,False,1,1,MobileApp,False,"""No safe place in the world@VibeMagazine: Gunman shoots several people at LAX, one suspect reportedly in custody http://t.co/ZtyRGuz2gc""",Media,Affected individuals,Related and informative,3399
396327431188910080,Fri Nov 01 17:26:37 +0000 2013,157,464,True,6094,1744,0,0,0,False,0,0,MobileApp,False,Stuck at LAX. Someone opened fire on a TSA agent. Multiple victims. Locked down for who knows how long. Nothing going in or out.,Eyewitness,Affected individuals,Related and informative,3421
396327452164628480,Fri Nov 01 17:26:42 +0000 2013,938,583,True,43927,2585,0,1,0,False,22,0,MobileApp,True,RT @ezralevant: Los Angeles TV stations showing video feed of possible terrorist shooting at LAX airport. Toronto TV showing Rob Ford drivi…,Outsiders,Other Useful Information,Related and informative,3426
396327489922138112,Fri Nov 01 17:26:51 +0000 2013,134866,134406,True,172320,2604,1,2,0,False,255,0,MobileApp,True,"RT @AaronKatersky: #LAX witness tells @ABCNewsRadio gunman “looked at me"" and asked ""TSA?"" When witness shook head, suspect moved on. http:…",Outsiders,Affected individuals,Related and informative,3435
