TweetID,Label,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
575736502006603776,injured_or_dead_people,Thousands await aid in Vanuatu as death toll increases - Fox News http://t.co/RZzbiN1VwK,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736505798361088,injured_or_dead_people,Death toll varies as officials struggle to assess Cyclone Pam's damage - Fox News http://t.co/ZsvYBCSinO,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575736544465580033,infrastructure_and_utilities_damage,'Complete devastation' after cyclone hits island nation of Vanuatu http://t.co/MwqMyNkhuA,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736623708532736,donation_needs_or_offers_or_volunteering_services,Devastated Vanuatu starts to get aid http://t.co/1YdPzHrrfO,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736634190270465,other_useful_information,"RT @PacIsLiving: At 12:00pm local time, Severe Tropical Cyclone PAM was located  about 110 KM south of Tanna and 75 KM west... http://t.co/‰Û_",None,None,None,None,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
575736643191246848,not_related_or_irrelevant,Sam Smith - Lay Me Down (Red Nose Day 2015) ft. Jo... =&gt;&gt; http://t.co/ozXe5tEIdU  Timeline Vanuatu xfactornz ‰Û_ http://t.co/ZO4FjKtdBi,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
575736693820514304,other_useful_information,http://t.co/KSurW74TxO. Tracking link for cyclone pan @PhilipDuncan,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575736712892145665,other_useful_information,Cyclone Pam: Untangling the complex science on tropical storms and climate change | Carbon Brief http://t.co/mTx9dewNfB,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
575736745372811265,not_related_or_irrelevant,RT @SAWhitePlains: Sending off an adventurer today! @VDUBNYC enjoy your vacation in China before your reliefwork in Vanuatu! service ht‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
575736803677761536,caution_and_advice,"Tropical Cyclone Outlook for the Northern Region, including the Gulf of Carpentaria Issued at 2:15 pm CST on... http://t.co/4GlOZhgQWX",carpentaria,None,None,None,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
575736838293426176,not_related_or_irrelevant,Thank Pam for the favored http://t.co/eOO0l4rdqY,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575736933755805696,infrastructure_and_utilities_damage,RT @WVAsia: First photos coming from our staff in Vanuatu. Scenes of absolute destruction CyclonePam http://t.co/mcYkdp3i1Q,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736980966785024,other_useful_information,RT @MoveTheWorld: Day 1 in Vanuatu protecting animals after TCPam - our team feeds the Pelam family's dogs Snoopy and Blackie http://t.co‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
575737015599259648,donation_needs_or_offers_or_volunteering_services,RT @johnspatricc: ‰ Õ http://t.co/9z4wqfWL8X Tropical Cyclone Pam: Vanuatu aid workers call for patience amid massive ... Vanuatu   466,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575737024310697984,other_useful_information,"Vanuatu begins relief efforts after massive cyclone hits, struggles to assess damage http://t.co/9ddYSmg2Ti",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737043071930368,other_useful_information,United Nations 'fears the worst' after typhoon batters Vanuatu Vanuatu. http://t.co/9Q3rRIj8fC,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
575737048994217984,other_useful_information,Cyclone sets country back years: Jacobeth Nilah wails in pain in the storm-battered hospital. http://t.co/4fdcTAV10f,None,None,None,None,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
575737189646090240,not_related_or_irrelevant,"Creatine-enriched, high-protein Cyclone Milk 'world's first': MaxiNutrition http://t.co/EoQz1YStb5 via @NutraEurope",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575737269291716609,caution_and_advice,RT @TypewriterIntl: TTW Today's News: Cyclone Olwyn: heavy rain still expected to hit Perth http://t.co/OlIwIMjfZl,None,None,None,perth,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
575737292913963008,other_useful_information,RT @smitharyy: ‰ Õ http://t.co/esrN2fllJF CyclonePam Cyclone Pam Cyclone Pam 'sounds like a freight train' http://t.co/ILF88iZm75,None,None,None,None,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
575737350430420992,not_related_or_irrelevant,Pam Anderson -- Rick Salomon Made $40 Mil Last Year ... Playing Poker with ONE GUY!!! http://t.co/nWTxrt6aSR,None,None,None,None,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
575737382969962496,sympathy_and_emotional_support,RT @MarchAustralia: Our thoughts are with Vanuatu and other Pacific countries hit by this cyclone. http://t.co/NHciwks1pP,pacific,None,vanuatu,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737419057618944,other_useful_information,"http://t.co/oomvAwbZZt Vanuatu takes direct hit from Cyclone Pam, possibly worst in ... retweet news http://t.co/rRYktLT4eN",pam,None,vanuatu,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737437428707328,other_useful_information,RT @adra_nz: Here is the promo video for tomorrows offering for Vanuatu! Please share with your friends and families today! http://t.co/Wy2‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
575737616244543488,not_related_or_irrelevant,I'm tryin so hard not to laugh while Pam got this hot comb to my hair ‡_Ê2‡_Ê2,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
575737639497682944,other_useful_information,The BBC could have checked Wikipedia for the truth about Cyclone Pam: The storm which devastated Vanuatu is no... http://t.co/1jPEoP9Nlx,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
575737656388251649,not_related_or_irrelevant,Pam Anderson Files Restraining order Against Rick Solomon ... Allegations of 'Serial Baby Killer' http://t.co/DILmHlxuVC,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575737691179868160,sympathy_and_emotional_support,Feeling for the beautiful people of Vanuatu. Recovery will take a long time. http://t.co/ZdG4eF6rh9,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737693369294848,infrastructure_and_utilities_damage,"RT @AJENews: Vanuatu president says ""monster"" cyclone destoyed or damaged 90% of buildings in capital http://t.co/SjUCDu6epc http://t.co/Mw‰Û_",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737709605613569,other_useful_information,"Still awake. Watching Cyclone Pam on earthwindmap. Very near East Cape, North Island now. http://t.co/EDRr9SFcvS",island,None,None,None,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
575737716765159424,injured_or_dead_people,Thousands wait for relief in Vanuatu as death toll inches up: Thousands of people left homeless by a fierce cy... http://t.co/sslKmkGUxG,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737721320243200,caution_and_advice,State of emergency likely to be declared on Vanuatu capital Port Vila - http://t.co/E6RwHyq8VM,port,None,vanuatu,vila,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
575737826702135297,donation_needs_or_offers_or_volunteering_services,RT @UNICEF: About 2 in 3 children in Vanuatu in need of humanitarian assistance http://t.co/STtLs7uBT1 CyclonePam http://t.co/NieXzcuCdt,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575737841344495618,infrastructure_and_utilities_damage,Christian Worship Rises amid Vanuatu Destruction http://t.co/joZ7QFF3Uf,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
575737842325929984,donation_needs_or_offers_or_volunteering_services,"RT @TimesofIsrael: After cyclone, Israeli mission provides relief in Vanuatu http://t.co/yHHLCj5Yvm",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737866698911745,donation_needs_or_offers_or_volunteering_services,"@LMBR_50 Cricket communities rally behind Vanuatu: ICC, Cricket Australia and New Zealand Cricket pitch in to held the people of Vanu...",cricket,None,zealand,None,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
575737885971742720,not_related_or_irrelevant,RT @PieroHearts: PAM(Piero Amzing Select)  Photo @Ju7909 http://t.co/wCnzep5yxV,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575737898231693313,donation_needs_or_offers_or_volunteering_services,Vanuatu cyclone: First aid reaches islands ravaged by Pam - BBC News:      15 March 2015 Last upd... http://t.co/GaYxoSYBkt worldnews,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
575737966582108161,not_related_or_irrelevant,Entertainment Buzz Custom Pam Anderson neck plate Strat/Telecaster http://t.co/RLl2OHD5GU Buy Discount,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575738022047649793,injured_or_dead_people,Tropical Cyclone Pam Kills at Least Six People in Vanuatu - Wall Street Journal http://t.co/KnrgDHbEfW,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575738025180725248,donation_needs_or_offers_or_volunteering_services,Aid worker in cyclone-hit Vanuatu: 'Holding on for dear life':  Early reports from Vanuatu said at least six p... http://t.co/4fEC4KN5V9,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575738117346435072,other_useful_information,Vanuatu cyclone: grave concern for outlying villages - The Australian: The AustralianVanuatu cyclone: grave co... http://t.co/j8nIv63Mnm,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575738169120829440,other_useful_information,"Cyclone Pam Delays Volvo Ocean Race Start, Leg 5 Auckland-Itajai, VOR BWR2015  sailing Videos http://t.co/3mme83KJ32",None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
575738183197069312,other_useful_information,"RT @ClimateReality: Baldwin Lonsdale, Vanuatu‰Ûªs president, on CyclonePam: climate change contributes to these extreme weather events http:‰Û_",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
575738223407685632,caution_and_advice,RT @NASA_Rain: TRMM precipitation radar view of intensifying tropical cyclone Pam http://t.co/1Ed88KHRXN http://t.co/0TsT1jUByB,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575738227820249088,injured_or_dead_people,Cyclone Hits Island Nation of Vanuatu and Kills 6 http://t.co/jMbVQ7K9gR,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575738277786951681,not_related_or_irrelevant,"Come out and let's show Pam some love and wish her a Happy Birthday! Outside Oyster Roast at noon, then... http://t.co/3nc7kyuRLU",None,None,None,None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
575738314856120320,donation_needs_or_offers_or_volunteering_services,RT @narendramodi: MEA will provide immediate financial assistance to people of Vanuatu. We stand shoulder to shoulder with Vanuatu in this ‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575738326159867905,other_useful_information,RT @3AW693: There's reports ravaged Vanuatu experienced an eight-metre storm surge as a result of CyclonePam.,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
575738350671257600,infrastructure_and_utilities_damage,Uff!! it caught ;-) 'Unbelievable destruction' reported in Tropical Cyclone Pam's wake - CNN: CNN'Unbe... http://t.co/q1a04GR7IS gossip,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
575738368341897216,infrastructure_and_utilities_damage,"A week after Vanuatu cyclone, some homeless still await help http://t.co/jGwZWXmp34",None,None,vanuatu,None,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
575738463200350208,caution_and_advice,QLD Weather Warning CTCorp Issued by The B.O.M. 14/07:29 EST Tropical Cyclone Advice for TC Nathan http://t.co/YajKq2DOm7,None,None,None,None,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
575738467226927104,not_related_or_irrelevant,MY VERY RUDE FURTHER ADVENTURES $2.99 Amazon US http://t.co/HGWiDqsxvK UK http://t.co/M6tnL8K2OE More of Pamå«s story.,amazon,None,uk,None,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
575738509140480000,other_useful_information,Cyclone Pam May Be 'One of The Worst in Pacific History': UNICEF: Super Tropical Cyclone Pam could be one of t... http://t.co/yaciAQ8sC0,None,None,None,None,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
575738527251439617,not_related_or_irrelevant,RT @EmrgencyKittens: A cat can work out mathematically the exact spot to sit to cause the most inconvenience. -Pam Brown http://t.co/kseM7W‰Û_,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575738572931751938,infrastructure_and_utilities_damage,News TV Media Cyclone Pam: Vanuatu Grapples With Devastation After Deadly Storm‰Û_ http://t.co/dw2aEP7CXN,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
575738589499252736,caution_and_advice,NASA captures birth of Tropical Cyclone Olwyn headed for northwestern Australia,None,None,australia,None,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
575738596273098754,caution_and_advice,Its not over yet - Tropical Cyclone Pam -  Met Service have just released another weather warning. http://t.co/roH1GFtomk,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
575738640577486848,not_related_or_irrelevant,Aquamarine - Spring Color by Pam http://t.co/Xd88Z2PTJd  artisanbot udobiz decor jewelry art gifts,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
575738655932702720,not_related_or_irrelevant,We are tipping Hidden Cyclone to blow his Ryanair Chase rivals this afternoon at 2:40pm. Race preview here. http://t.co/DOJT0oPu4N,None,None,None,None,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
575738673792077824,caution_and_advice,"RT @_CNN_Today: Deadly Tropical Cyclone Pam roars over, past island nation of Vanuatu - CNN http://t.co/tqwdjCiVlm",None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
575738693471834112,caution_and_advice,"RT @DameyonBonson: Bloody Hell. TCOlwyn: Warning issued for southern WA, howling winds reach Carnarvon http://t.co/uNpi5Y213n @abcnews htt‰Û_",None,wa,None,None,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575738734802432001,sympathy_and_emotional_support,RT @muftimenk: Not many have heard of Vanuatu. Keep them in our prayers as massive cyclone rips the country. May the Almighty protect and g‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575738828331188224,donation_needs_or_offers_or_volunteering_services,RT @aureliabalpe: SamoaRedCross liaising with its Government to send relief stocks to Tuvalu on Pacific Patrol boat MVNAFANUA to Tuvalu ‰Û_,None,None,tuvalu,None,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
575738832030560256,other_useful_information,RT @LIVENewsDesk: Tropical Cyclone Pam now a category 3 as it approaches New Zealand - winds at Cape Reinga gusting up to 130 k's an hour e‰Û_,reinga,None,zealand,None,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
575738837051174913,sympathy_and_emotional_support,thetwittazine @writerswebla SueMee@TheSueMee Those runnin Vanuatu should bAshamed THE BOLT REPORT SUPPORTERS GROUP http://t.co/ajLfNUhpzR,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575738863659925504,donation_needs_or_offers_or_volunteering_services,RT @MissionBlue: Our partners at Island Reach joining recovery efforts as Vanuatu deals with Cyclone Pam. http://t.co/iJteN3T1kb http://t‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
575738871205363712,other_useful_information,While waiting for cyclone Pam to pass  LMAO @NataliaKills ‡_Ê2‡_Ê2‡_Ê2 http://t.co/NgsvfMKOmD,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575738883448664064,infrastructure_and_utilities_damage,BREAKING: Cyclone devastates Vanuatu - Financial Times: New York TimesCyclone devastates Va... http://t.co/qrhw1DF85E Khaatumo Khatumo,khatumo,va.,vanuatu,None,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575738910094962688,donation_needs_or_offers_or_volunteering_services,Cyclone-hit Vanuatu appeals for help http://t.co/IrwrW2KtYh,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575738966130954240,donation_needs_or_offers_or_volunteering_services,RT @tpwkelly: gippsnews MT @VEGAidCampaign is here!    Benefit concert for Vanuatu Cyclone relief. http://t.co/hTxgIT6xgs http://t.co/WjDS‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575738991795900416,other_useful_information,Food running critically short in Vanuatu as entire islands described as http://t.co/B9hbucSXwP,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739015372095488,donation_needs_or_offers_or_volunteering_services,RT @AJENews: Vanuatu in desperate appeal for aid after devastating cyclone. Dozens feared dead. http://t.co/7bSsL6m51k http://t.co/XO8miB1R‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739020245774336,not_related_or_irrelevant,"xfactornz ""I was worried about Cyclone Pam..."" But why?",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575739020946227201,other_useful_information,Vanuatu‰Ûªs cyclone plight could soon become the norm: the struggle for climate justice for small island states  http://t.co/2qSqk4ANf8,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575739022514896896,not_related_or_irrelevant,"RT @TobyHater: Jim is a friend of mine. So the only people this crush really concerns is Jim and Pam, and me.",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575739022988828673,sympathy_and_emotional_support,PM shares sorrow and pain of those affected by cyclone in Vanuatu http://t.co/F2m06gvvXK via @narendramodi,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739029775233025,donation_needs_or_offers_or_volunteering_services,RT @ABCemergency: CyclonePam: The Red Cross has also launched an appeal to help those in Vanuatu. Details at http://t.co/hKpBGecttx. http:‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
575739031738146818,donation_needs_or_offers_or_volunteering_services,RT @CAREAustralia: CyclonePam was the strongest cyclone to hit Vanuatu in recorded history. You can help: http://t.co/JGibG2g0zs http://t‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
575739033394900992,sympathy_and_emotional_support,RT @narendramodi: The devastation caused by Cyclone Pam in Vanuatu is extremely unfortunate. I share the sorrow &amp; pain of all those who hav‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
575739034749685760,donation_needs_or_offers_or_volunteering_services,RT @UNICEFNZ: @professorPK We've also opened an urgent appeal for the children of Vanuatu: http://t.co/IBp1ogAJp6. Please share! TCPam C‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575739038595833856,donation_needs_or_offers_or_volunteering_services,'Cyclone college' brings hope to India's vulnerable coastal community http://t.co/3WX3a5EXRA,None,None,india,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739040797884416,injured_or_dead_people,"Dozens feared dead after Super Cyclone Pam slams into Vanuatu, in pictures: Terrifying tropical cyclone crosse... http://t.co/jcPSjCrqmN",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739042353934336,donation_needs_or_offers_or_volunteering_services,"RT @billmckibben: As rescuers start to reach Vanuatu's outer islands, they find people having to drink saltwater to stay alive http://t.co/‰Û_",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739096116523008,other_useful_information,"Australian cyclone makes landfall, losses strength - SYDNEY (Reuters) - A åÊpowerful tropical cyclone was losing st... http://t.co/T6G2Dm5aqX",None,None,None,sydney,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
575739114076569600,infrastructure_and_utilities_damage,Cyclone Pam Leaves Trail of Destruction in Pacific's Vanuatu http://t.co/onIpscUcbH international,pacific,None,vanuatu,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739156485144576,donation_needs_or_offers_or_volunteering_services,RT @UNDP_Pacific: Vanuatu Gov has demonstrated commitment to ensuring TCPam response is coordinated &amp; well planned says our Rep OsnatLub‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
575739164894883841,not_related_or_irrelevant,"As U.N. Backs Fossil Fuel Divestment, Bill McKibben on Vanuatu, Oxford Vote, California Water Crisis http://t.co/cp9riZIYX4",None,california,vanuatu,None,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
575739170754166784,not_related_or_irrelevant,"Pam Courson (wife of Jim Morrison, 1960s,70s) via /r/OldSchoolCool http://t.co/PAOoz0CE2m http://t.co/TFknibzoYg",None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
575739189536382976,not_related_or_irrelevant,RT @katastraphe007: @TMZ it's so shameful to disgrace sam's good name for a fake story! none of this is true and hurtful to me as his gf. p‰Û_,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575739205466238976,injured_or_dead_people,Death toll rises in Vanuatu cyclone to 24 dead  http://t.co/18285KPGfJ,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575739263288877057,not_related_or_irrelevant,Pam Grier is vintage fine.,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575739322349043713,other_useful_information,"RT @bbcweather: Weaker CyclonePam heading to NewZealand. North of North Island expecting 70mph winds, 100mm rain &amp; big waves. DB http://t‰Û_",island,None,None,None,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575739458424807425,other_useful_information,"Tropical cyclone Pam, one of the strongest tropical cyclones in recorded history has caused devastation in Vanuatu, now  headed for for NZ",nz,None,vanuatu,None,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
575739460580548608,other_useful_information,"President: Cyclone devastation forcing Vanuatu to start anew: WELLINGTON, New Zealand (AP) ‰ÛÓ Vanuatu's preside... http://t.co/uGWGzKqBhy",None,None,vanuatu,wellington,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
575739466649731074,injured_or_dead_people,"Huge Pacific cyclone devastates Vanuatu, at least eight dead http://t.co/PbkvfyabIB EMM",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575739473075531777,other_useful_information,RT @robwoozle: ZoÌÇ will be on @666canberra ABC radio at about 7:20am live from Vanuatu. Live stream here if you're not in Canberra: http://‰Û_,None,None,vanuatu,canberra,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False
575739524644372481,other_useful_information,"RT @AP: Pacific island nation of Vanuatu, already suffering from climate change, devastated by Cyclone Pam: http://t.co/yrJPllsgNr",pacific,None,vanuatu,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739573227024384,infrastructure_and_utilities_damage,Cyclone Pam: scale of destruction emerges as Vanuatu picks up the pieces ‰ÛÒ in pictures: Relief efforts continu... http://t.co/9cxcFsEuOk,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739674251128832,infrastructure_and_utilities_damage,"Pam 'wiped out' Vanuatu development: Cyclone Pam has ""wiped out"" development in Vanuatu, its president says, a... http://t.co/iL13P7FWE7",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575739728873459713,injured_or_dead_people,News: At least 8 dead after Cyclone Pam rips through Vanuatu - VIDEO: Dozens feared dead aft... http://t.co/kfMfxL7X2k via @TheNewsHype,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
575739748641206272,injured_or_dead_people,Cyclone over in the something islands killed 6 people. Damn. scary,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575739769180811266,other_useful_information,10:11AM 13 March Vanuatu is there under TCPam somewhere. Gud luck lo evriwan wea i stap lo Vanuatu naoia! http://t.co/9aGI3i0bgc,vanuatu,None,vanuatu,None,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
